Id,zip,Geography,Estimate; Total,Margin of Error; Total,sameDay,oneHour,twoHour
8600000US02053,02053,ZCTA5 02053,12866,30,false,false,false
8600000US02054,02054,ZCTA5 02054,7950,20,false,false,false
8600000US02056,02056,ZCTA5 02056,11274,66,false,false,false
8600000US02061,02061,ZCTA5 02061,10560,50,false,false,false
8600000US02062,02062,ZCTA5 02062,28698,46,false,false,false
8600000US02066,02066,ZCTA5 02066,17730,267,false,false,false
8600000US02067,02067,ZCTA5 02067,17591,114,false,false,false
8600000US02071,02071,ZCTA5 02071,1770,453,false,false,false
8600000US02072,02072,ZCTA5 02072,27522,35,false,false,false
8600000US02081,02081,ZCTA5 02081,19006,640,false,false,false
8600000US02090,02090,ZCTA5 02090,14714,36,false,false,false
8600000US02093,02093,ZCTA5 02093,11058,20,false,false,false
8600000US02108,02108,ZCTA5 02108,4062,508,true,false,false
8600000US02109,02109,ZCTA5 02109,4241,439,true,false,false
8600000US02110,02110,ZCTA5 02110,1752,358,true,false,false
8600000US02111,02111,ZCTA5 02111,7771,545,true,false,false
8600000US02113,02113,ZCTA5 02113,6843,471,true,false,false
8600000US02114,02114,ZCTA5 02114,11994,604,true,false,false
8600000US02115,02115,ZCTA5 02115,28928,1380,true,false,false
8600000US02116,02116,ZCTA5 02116,21793,1054,true,false,false
8600000US02118,02118,ZCTA5 02118,27873,1079,true,false,false
8600000US02119,02119,ZCTA5 02119,24767,1090,false,false,false
8600000US02120,02120,ZCTA5 02120,14221,928,false,false,false
8600000US02121,02121,ZCTA5 02121,27093,1280,false,false,false
8600000US02122,02122,ZCTA5 02122,24546,1482,true,false,false
8600000US02124,02124,ZCTA5 02124,51382,2050,true,false,false
8600000US02125,02125,ZCTA5 02125,34172,1284,true,false,false
8600000US02126,02126,ZCTA5 02126,27984,1322,true,false,false
8600000US02127,02127,ZCTA5 02127,33825,1213,true,false,false
8600000US02128,02128,ZCTA5 02128,43575,1644,true,false,false
8600000US02129,02129,ZCTA5 02129,17454,727,true,false,false
8600000US02130,02130,ZCTA5 02130,37541,1114,true,false,false
8600000US02131,02131,ZCTA5 02131,30960,1140,true,false,false
8600000US02132,02132,ZCTA5 02132,27628,1005,true,false,false
8600000US02134,02134,ZCTA5 02134,19009,1024,true,false,false
8600000US02135,02135,ZCTA5 02135,36932,1072,true,false,false
8600000US02136,02136,ZCTA5 02136,29271,1396,true,false,false
8600000US02138,02138,ZCTA5 02138,35554,1186,true,false,false
8600000US02139,02139,ZCTA5 02139,36015,1033,true,false,false
8600000US02140,02140,ZCTA5 02140,18164,889,true,false,false
8600000US02141,02141,ZCTA5 02141,13126,705,true,false,false
8600000US02142,02142,ZCTA5 02142,2838,417,true,false,false
8600000US02143,02143,ZCTA5 02143,26056,965,true,false,false
8600000US02144,02144,ZCTA5 02144,23854,853,true,false,false
8600000US02145,02145,ZCTA5 02145,24659,795,true,false,false
8600000US02148,02148,ZCTA5 02148,59819,75,true,false,false
8600000US02149,02149,ZCTA5 02149,42076,37,true,false,false
8600000US02150,02150,ZCTA5 02150,36222,65,true,false,false
8600000US02151,02151,ZCTA5 02151,52534,41,true,false,false
8600000US02152,02152,ZCTA5 02152,17763,24,true,false,false
8600000US02155,02155,ZCTA5 02155,58832,444,true,false,false
8600000US02163,02163,ZCTA5 02163,2100,587,true,false,false
8600000US02169,02169,ZCTA5 02169,55064,1032,true,false,false
8600000US02170,02170,ZCTA5 02170,19796,930,true,false,false
8600000US02171,02171,ZCTA5 02171,17735,1077,true,false,false
8600000US02176,02176,ZCTA5 02176,27239,24,true,false,false
8600000US02180,02180,ZCTA5 02180,21498,27,true,false,false
8600000US02184,02184,ZCTA5 02184,36051,28,false,false,false
8600000US02186,02186,ZCTA5 02186,27094,46,true,false,false
8600000US02188,02188,ZCTA5 02188,14655,716,false,false,false
8600000US02189,02189,ZCTA5 02189,14609,691,false,false,false
8600000US02190,02190,ZCTA5 02190,16733,724,false,false,false
8600000US02191,02191,ZCTA5 02191,8369,420,false,false,false
8600000US02199,02199,ZCTA5 02199,1273,172,true,false,false
8600000US02203,02203,ZCTA5 02203,0,12,true,false,false
8600000US02210,02210,ZCTA5 02210,1894,292,true,false,false
8600000US02215,02215,ZCTA5 02215,24213,1348,true,false,false
8600000US02301,02301,ZCTA5 02301,58982,869,false,false,false
8600000US02302,02302,ZCTA5 02302,34929,872,false,false,false
8600000US02322,02322,ZCTA5 02322,4400,30,false,false,false
8600000US02324,02324,ZCTA5 02324,26573,23,false,false,false
8600000US02330,02330,ZCTA5 02330,11493,18,false,false,false
8600000US02332,02332,ZCTA5 02332,15126,22,false,false,false
8600000US02333,02333,ZCTA5 02333,13894,24,false,false,false
8600000US02338,02338,ZCTA5 02338,7546,29,false,false,false
8600000US02339,02339,ZCTA5 02339,14027,42,false,false,false
8600000US02341,02341,ZCTA5 02341,10250,19,false,false,false
8600000US02343,02343,ZCTA5 02343,10667,182,false,false,false
8600000US02346,02346,ZCTA5 02346,23247,22,false,false,false
8600000US02347,02347,ZCTA5 02347,10798,24,false,false,false
8600000US02351,02351,ZCTA5 02351,16009,29,false,false,false
8600000US02356,02356,ZCTA5 02356,12625,493,false,false,false
8600000US02357,02357,ZCTA5 02357,959,238,false,false,false
8600000US02359,02359,ZCTA5 02359,17916,21,false,false,false
8600000US02360,02360,ZCTA5 02360,56816,79,false,false,false
8600000US02364,02364,ZCTA5 02364,12673,26,false,false,false
8600000US02366,02366,ZCTA5 02366,149,43,false,false,false
8600000US02367,02367,ZCTA5 02367,2834,18,false,false,false
8600000US02368,02368,ZCTA5 02368,32952,179,false,false,false
8600000US02370,02370,ZCTA5 02370,17546,25,false,false,false
8600000US02375,02375,ZCTA5 02375,9833,459,false,false,false
8600000US02379,02379,ZCTA5 02379,6928,22,false,false,false
8600000US02382,02382,ZCTA5 02382,14567,35,false,false,false
8600000US02420,02420,ZCTA5 02420,14073,561,true,false,false
8600000US02421,02421,ZCTA5 02421,17813,559,true,false,false
8600000US02445,02445,ZCTA5 02445,20844,722,true,false,false
8600000US02446,02446,ZCTA5 02446,28924,722,true,false,false
8600000US02451,02451,ZCTA5 02451,17299,921,true,false,false
8600000US02452,02452,ZCTA5 02452,15025,851,true,false,false
8600000US02453,02453,ZCTA5 02453,28997,915,true,false,false
8600000US02457,02457,ZCTA5 02457,1343,214,true,false,false
8600000US02458,02458,ZCTA5 02458,11602,585,true,false,false
8600000US02459,02459,ZCTA5 02459,18339,854,true,false,false
8600000US02460,02460,ZCTA5 02460,9046,601,true,false,false
8600000US02461,02461,ZCTA5 02461,6808,522,true,false,false
8600000US02462,02462,ZCTA5 02462,1412,170,true,false,false
8600000US02464,02464,ZCTA5 02464,2947,378,true,false,false
8600000US02465,02465,ZCTA5 02465,11673,623,true,false,false
8600000US02466,02466,ZCTA5 02466,9105,466,true,false,false
8600000US02467,02467,ZCTA5 02467,23092,1176,true,false,false
8600000US02468,02468,ZCTA5 02468,5267,497,true,false,false
8600000US02472,02472,ZCTA5 02472,32622,261,true,false,false
8600000US02474,02474,ZCTA5 02474,26646,587,true,false,false
8600000US02476,02476,ZCTA5 02476,16662,584,true,false,false
8600000US02478,02478,ZCTA5 02478,24864,107,true,false,false
8600000US02481,02481,ZCTA5 02481,16215,384,true,false,false
8600000US02482,02482,ZCTA5 02482,10946,374,true,false,false
8600000US02492,02492,ZCTA5 02492,20131,515,true,false,false
8600000US02493,02493,ZCTA5 02493,11538,28,true,false,false
8600000US02494,02494,ZCTA5 02494,9109,515,true,false,false
8600000US02532,02532,ZCTA5 02532,11455,718,false,false,false
8600000US02534,02534,ZCTA5 02534,1247,449,false,false,false
8600000US02535,02535,ZCTA5 02535,1283,262,false,false,false
8600000US02536,02536,ZCTA5 02536,19470,605,false,false,false
8600000US02537,02537,ZCTA5 02537,6288,670,false,false,false
8600000US02538,02538,ZCTA5 02538,3245,659,false,false,false
8600000US02539,02539,ZCTA5 02539,4135,16,false,false,false
8600000US02540,02540,ZCTA5 02540,8554,647,false,false,false
8600000US02542,02542,ZCTA5 02542,1155,260,false,false,false
8600000US02543,02543,ZCTA5 02543,736,190,false,false,false
8600000US02553,02553,ZCTA5 02553,210,129,false,false,false
8600000US02554,02554,ZCTA5 02554,9843,202,false,false,false
8600000US02556,02556,ZCTA5 02556,2852,386,false,false,false
8600000US02557,02557,ZCTA5 02557,4563,16,false,false,false
8600000US02558,02558,ZCTA5 02558,1489,415,false,false,false
8600000US02559,02559,ZCTA5 02559,4056,426,false,false,false
8600000US02561,02561,ZCTA5 02561,468,219,false,false,false
8600000US02562,02562,ZCTA5 02562,3371,439,false,false,false
8600000US02563,02563,ZCTA5 02563,9616,768,false,false,false
8600000US02564,02564,ZCTA5 02564,381,202,false,false,false
8600000US02568,02568,ZCTA5 02568,3995,17,false,false,false
8600000US02571,02571,ZCTA5 02571,10497,887,false,false,false
8600000US02575,02575,ZCTA5 02575,2628,284,false,false,false
8600000US02576,02576,ZCTA5 02576,4888,620,false,false,false
8600000US02584,02584,ZCTA5 02584,0,12,false,false,false
8600000US02601,02601,ZCTA5 02601,13552,822,false,false,false
8600000US02630,02630,ZCTA5 02630,2113,542,false,false,false
8600000US02631,02631,ZCTA5 02631,9610,111,false,false,false
8600000US02632,02632,ZCTA5 02632,11543,798,false,false,false
8600000US02633,02633,ZCTA5 02633,3868,323,false,false,false
8600000US02635,02635,ZCTA5 02635,3355,406,false,false,false
8600000US02637,02637,ZCTA5 02637,84,101,false,false,false
8600000US02638,02638,ZCTA5 02638,3355,381,false,false,false
8600000US02639,02639,ZCTA5 02639,3138,424,false,false,false
8600000US02641,02641,ZCTA5 02641,355,162,false,false,false
8600000US02642,02642,ZCTA5 02642,4919,42,false,false,false
8600000US02643,02643,ZCTA5 02643,17,19,false,false,false
8600000US02644,02644,ZCTA5 02644,4469,606,false,false,false
8600000US02645,02645,ZCTA5 02645,9487,426,false,false,false
8600000US02646,02646,ZCTA5 02646,1946,347,false,false,false
8600000US02647,02647,ZCTA5 02647,129,109,false,false,false
8600000US02648,02648,ZCTA5 02648,6898,525,false,false,false
8600000US02649,02649,ZCTA5 02649,14000,26,false,false,false
8600000US02650,02650,ZCTA5 02650,1222,233,false,false,false
8600000US02651,02651,ZCTA5 02651,26,41,false,false,false
8600000US02652,02652,ZCTA5 02652,1133,258,false,false,false
8600000US02653,02653,ZCTA5 02653,5982,99,false,false,false
8600000US02655,02655,ZCTA5 02655,3943,486,false,false,false
8600000US02657,02657,ZCTA5 02657,2964,22,false,false,false
8600000US02659,02659,ZCTA5 02659,837,173,false,false,false
8600000US02660,02660,ZCTA5 02660,6018,431,false,false,false
8600000US02663,02663,ZCTA5 02663,121,114,false,false,false
8600000US02664,02664,ZCTA5 02664,9487,454,false,false,false
8600000US02666,02666,ZCTA5 02666,598,176,false,false,false
8600000US02667,02667,ZCTA5 02667,2891,277,false,false,false
8600000US02668,02668,ZCTA5 02668,2755,370,false,false,false
8600000US02669,02669,ZCTA5 02669,211,149,false,false,false
8600000US02670,02670,ZCTA5 02670,1302,203,false,false,false
8600000US02671,02671,ZCTA5 02671,844,247,false,false,false
8600000US02672,02672,ZCTA5 02672,150,185,false,false,false
8600000US02673,02673,ZCTA5 02673,8407,482,false,false,false
8600000US02675,02675,ZCTA5 02675,6254,473,false,false,false
8600000US02702,02702,ZCTA5 02702,4567,260,false,false,false
8600000US02703,02703,ZCTA5 02703,43677,33,false,false,false
8600000US02713,02713,ZCTA5 02713,114,61,false,false,false
8600000US02715,02715,ZCTA5 02715,3195,447,false,false,false
8600000US02717,02717,ZCTA5 02717,4356,262,false,false,false
8600000US02718,02718,ZCTA5 02718,6774,467,false,false,false
8600000US02719,02719,ZCTA5 02719,15952,23,false,false,false
8600000US02720,02720,ZCTA5 02720,30811,950,false,false,false
8600000US02721,02721,ZCTA5 02721,26141,1095,false,false,false
8600000US02723,02723,ZCTA5 02723,14298,790,false,false,false
8600000US02724,02724,ZCTA5 02724,16769,1096,false,false,false
8600000US02725,02725,ZCTA5 02725,2717,385,false,false,false
8600000US02726,02726,ZCTA5 02726,15524,385,false,false,false
8600000US02738,02738,ZCTA5 02738,4915,18,false,false,false
8600000US02739,02739,ZCTA5 02739,6086,34,false,false,false
8600000US02740,02740,ZCTA5 02740,43308,911,false,false,false
8600000US02743,02743,ZCTA5 02743,10321,29,false,false,false
8600000US02744,02744,ZCTA5 02744,11722,777,false,false,false
8600000US02745,02745,ZCTA5 02745,24830,757,false,false,false
8600000US02746,02746,ZCTA5 02746,14835,874,false,false,false
8600000US02747,02747,ZCTA5 02747,22092,600,false,false,false
8600000US02748,02748,ZCTA5 02748,12591,621,false,false,false
8600000US02760,02760,ZCTA5 02760,27081,321,false,false,false
8600000US02762,02762,ZCTA5 02762,8429,23,false,false,false
8600000US02763,02763,ZCTA5 02763,1638,322,false,false,false
8600000US02764,02764,ZCTA5 02764,3926,448,false,false,false
8600000US02766,02766,ZCTA5 02766,19209,22,false,false,false
8600000US02767,02767,ZCTA5 02767,13450,47,false,false,false
8600000US02769,02769,ZCTA5 02769,11664,37,false,false,false
8600000US02770,02770,ZCTA5 02770,5275,50,false,false,false
8600000US02771,02771,ZCTA5 02771,13932,20,false,false,false
8600000US02777,02777,ZCTA5 02777,15943,27,false,false,false
8600000US02779,02779,ZCTA5 02779,6452,18,false,false,false
8600000US02780,02780,ZCTA5 02780,49151,469,false,false,false
8600000US02790,02790,ZCTA5 02790,16154,314,false,false,false
8600000US02791,02791,ZCTA5 02791,80,67,false,false,false
8600000US02802,02802,ZCTA5 02802,919,416,false,false,false
8600000US02804,02804,ZCTA5 02804,2587,382,false,false,false
8600000US02806,02806,ZCTA5 02806,16298,33,false,false,false
8600000US02807,02807,ZCTA5 02807,836,167,false,false,false
8600000US02808,02808,ZCTA5 02808,2202,458,false,false,false
8600000US02809,02809,ZCTA5 02809,22531,22,false,false,false
8600000US02812,02812,ZCTA5 02812,1969,459,false,false,false
8600000US02813,02813,ZCTA5 02813,7821,55,false,false,false
8600000US02814,02814,ZCTA5 02814,7477,419,false,false,false
8600000US02815,02815,ZCTA5 02815,200,133,false,false,false
8600000US02816,02816,ZCTA5 02816,32800,299,false,false,false
8600000US02817,02817,ZCTA5 02817,6102,18,false,false,false
8600000US02818,02818,ZCTA5 02818,18241,446,false,false,false
8600000US02822,02822,ZCTA5 02822,6460,223,false,false,false
8600000US02825,02825,ZCTA5 02825,5305,247,false,false,false
8600000US02826,02826,ZCTA5 02826,637,253,false,false,false
8600000US02827,02827,ZCTA5 02827,2067,275,false,false,false
8600000US02828,02828,ZCTA5 02828,7403,433,false,false,false
8600000US02830,02830,ZCTA5 02830,6356,546,false,false,false
8600000US02831,02831,ZCTA5 02831,3129,456,false,false,false
8600000US02832,02832,ZCTA5 02832,5263,553,false,false,false
8600000US02833,02833,ZCTA5 02833,513,135,false,false,false
8600000US02835,02835,ZCTA5 02835,5423,25,false,false,false
8600000US02836,02836,ZCTA5 02836,103,88,false,false,false
8600000US02837,02837,ZCTA5 02837,3490,17,false,false,false
8600000US02838,02838,ZCTA5 02838,3615,594,false,false,false
8600000US02839,02839,ZCTA5 02839,1617,365,false,false,false
8600000US02840,02840,ZCTA5 02840,23306,65,false,false,false
8600000US02841,02841,ZCTA5 02841,1066,29,false,false,false
8600000US02842,02842,ZCTA5 02842,16116,49,false,false,false
8600000US02852,02852,ZCTA5 02852,22567,347,false,false,false
8600000US02857,02857,ZCTA5 02857,8919,652,false,false,false
8600000US02858,02858,ZCTA5 02858,605,216,false,false,false
8600000US02859,02859,ZCTA5 02859,6932,557,false,false,false
8600000US02860,02860,ZCTA5 02860,43862,792,false,false,false
8600000US02861,02861,ZCTA5 02861,27431,792,false,false,false
8600000US02863,02863,ZCTA5 02863,19387,28,false,false,false
8600000US02864,02864,ZCTA5 02864,33429,161,false,false,false
8600000US02865,02865,ZCTA5 02865,16881,619,false,false,false
8600000US02871,02871,ZCTA5 02871,17155,202,false,false,false
8600000US02872,02872,ZCTA5 02872,184,193,false,false,false
8600000US02873,02873,ZCTA5 02873,181,174,false,false,false
8600000US02874,02874,ZCTA5 02874,6077,645,false,false,false
8600000US02875,02875,ZCTA5 02875,428,227,false,false,false
8600000US02876,02876,ZCTA5 02876,237,147,false,false,false
8600000US02878,02878,ZCTA5 02878,15805,33,false,false,false
8600000US02879,02879,ZCTA5 02879,20675,648,false,false,false
8600000US02881,02881,ZCTA5 02881,7681,574,false,false,false
8600000US02882,02882,ZCTA5 02882,13966,400,false,false,false
8600000US02885,02885,ZCTA5 02885,10597,27,false,false,false
8600000US02886,02886,ZCTA5 02886,28758,973,false,false,false
8600000US02888,02888,ZCTA5 02888,19551,885,false,false,false
8600000US02889,02889,ZCTA5 02889,28571,786,false,false,false
8600000US02891,02891,ZCTA5 02891,21248,383,false,false,false
8600000US02892,02892,ZCTA5 02892,4256,482,false,false,false
8600000US02893,02893,ZCTA5 02893,29416,157,false,false,false
8600000US02894,02894,ZCTA5 02894,563,237,false,false,false
8600000US02895,02895,ZCTA5 02895,41113,38,false,false,false
8600000US02896,02896,ZCTA5 02896,11782,145,false,false,false
8600000US02898,02898,ZCTA5 02898,1231,351,false,false,false
8600000US02903,02903,ZCTA5 02903,10613,704,false,false,false
8600000US02904,02904,ZCTA5 02904,28793,1455,false,false,false
8600000US02905,02905,ZCTA5 02905,25285,1231,false,false,false
8600000US02906,02906,ZCTA5 02906,28920,1253,false,false,false
8600000US02907,02907,ZCTA5 02907,27448,1411,false,false,false
8600000US02908,02908,ZCTA5 02908,36842,1582,false,false,false
8600000US02909,02909,ZCTA5 02909,43752,1917,false,false,false
8600000US02910,02910,ZCTA5 02910,20135,863,false,false,false
8600000US02911,02911,ZCTA5 02911,15811,754,false,false,false
8600000US02912,02912,ZCTA5 02912,1850,264,false,false,false
8600000US02914,02914,ZCTA5 02914,21978,668,false,false,false
8600000US02915,02915,ZCTA5 02915,16381,691,false,false,false
8600000US02916,02916,ZCTA5 02916,8700,415,false,false,false
8600000US02917,02917,ZCTA5 02917,14051,431,false,false,false
8600000US02919,02919,ZCTA5 02919,28910,47,false,false,false
8600000US02920,02920,ZCTA5 02920,38679,1064,false,false,false
8600000US02921,02921,ZCTA5 02921,12207,690,false,false,false
8600000US03031,03031,ZCTA5 03031,11283,87,false,false,false
8600000US03032,03032,ZCTA5 03032,5027,20,false,false,false
8600000US03033,03033,ZCTA5 03033,5023,19,false,false,false
8600000US03034,03034,ZCTA5 03034,3961,92,false,false,false
