id,season,age,mp,ws
johnsav01,1991,26,463,0.6
johnsav01,1991,26,772,0.7
johnsav01,1992,27,2030,5.2
johnsav01,1993,28,2332,4.1
johnsav01,1994,29,3011,8.0
johnsav01,1995,30,3084,9.1
johnsav01,1996,31,2472,3.4
johnsav01,1997,32,2674,6.7
johnsav01,1998,33,1672,3.9
johnsav01,1999,34,2571,6.3
johnsav01,2000,35,1290,2.6
johnsav01,2001,36,1352,3.0
johnsav01,2001,36,1200,2.8
johnsav01,2001,36,152,0.1
johnsav01,2002,37,430,0.4
johnsav01,2003,38,637,0.2
johnsbr01,2003,24,290,-0.6
johnsbr01,2004,25,87,-0.2
johnsbu01,1986,23,520,0.7
johnsbu01,1987,24,879,2.1
johnsbu01,1988,25,1850,3.6
johnsbu01,1989,26,2832,6.2
johnsbu01,1990,27,2279,4.6
johnsbu01,1991,28,2202,2.3
johnsbu01,1992,29,1287,1.2
johnsca01,2011,29,119,0.0
johnsch01,1972,23,887,0.9
johnsch01,1973,24,1051,1.0
johnsch01,1974,25,2171,2.4
johnsch01,1975,26,1549,3.7
johnsch01,1976,27,1196,1.4
johnsch01,1977,28,1299,1.1
johnsch01,1977,28,492,0.4
johnsch01,1977,28,807,0.7
johnsch01,1978,29,1819,2.8
johnsch02,1979,22,53,0.0
johnsch03,2010,25,138,0.2
johnsch03,2010,25,106,0.2
johnsch03,2010,25,32,0.1
johnsch03,2011,26,175,0.2
johnsch03,2011,26,93,0.1
johnsch03,2011,26,82,0.1
johnsch03,2012,27,284,1.0
johnsch04,2012,22,102,0.2
johnsch04,2013,23,789,1.4
johnsch04,2014,24,526,0.8
johnsch04,2014,24,187,-0.1
johnsch04,2014,24,211,0.6
johnsch04,2014,24,128,0.3
johnsch04,2015,25,857,1.1
johnscl01,1978,22,794,1.2
johnscl01,1979,23,1541,3.5
johnscl01,1980,24,1643,3.7
johnscl01,1981,25,1979,4.0
johnscl01,1982,26,1914,4.3
johnscl01,1982,26,1216,2.5
johnscl01,1982,26,698,1.8
johnscl01,1983,27,1721,2.2
johnscl01,1984,28,875,1.7
johnscl01,1985,29,1069,2.0
johnscl01,1986,30,1051,2.0
johnscl01,1987,31,723,0.9
johnscl02,1981,25,65,0.1
johnscl02,1982,26,447,0.6
johnscl02,1983,27,176,0.0
johnsda01,1992,22,356,-0.1
johnsda01,1993,23,119,-0.2
johnsda02,1995,30,28,0.0
johnsda03,2012,23,6,-0.1
johnsda03,2013,24,15,-0.2
johnsde01,1976,22,1667,4.5
johnsde01,1977,23,2209,5.8
johnsde01,1978,24,2717,6.6
johnsde01,1979,25,2937,7.4
johnsde01,1980,26,2615,8.4
johnsde01,1981,27,2937,8.1
johnsde01,1982,28,2551,6.6
johnsde01,1983,29,2665,5.7
johnsde01,1984,30,2976,6.4
johnsde01,1985,31,2732,6.7
johnsde01,1986,32,2933,5.2
johnsde01,1987,33,2670,5.0
johnsde01,1988,34,2309,2.5
johnsde01,1989,35,2036,3.8
johnsde02,1999,24,37,-0.1
johnsde03,2000,20,1313,0.0
johnsde03,2001,21,1727,1.7
johnsde03,2003,23,287,0.4
johnsde03,2004,24,1232,3.2
johnsde03,2005,25,924,1.3
johnsde03,2006,26,419,-0.3
johnsde03,2007,27,28,0.1
johnsed01,1968,24,1662,2.4
johnsed01,1969,25,2486,5.1
johnsed01,1970,26,751,1.0
johnsed01,1970,26,592,0.9
johnsed01,1970,26,159,0.1
johnsed02,1977,22,1875,3.5
johnsed02,1978,23,2413,6.3
johnsed02,1979,24,2622,8.2
johnsed02,1980,25,2693,6.9
johnsed02,1981,26,2314,4.8
johnsed02,1982,27,1813,3.0
johnsed02,1983,28,1893,1.7
johnsed02,1984,29,2367,4.2
johnsed02,1985,30,1477,1.5
johnsed02,1985,30,862,1.3
johnsed02,1985,30,615,0.2
johnsed02,1986,31,508,0.8
johnsed03,1981,22,1517,1.8
johnsed03,1982,23,2933,7.4
johnsed03,1983,24,2920,5.6
johnsed03,1984,25,3029,5.3
johnsed03,1985,26,2514,4.0
johnsed03,1986,27,2457,4.3
johnsed03,1987,28,2177,3.0
johnsed03,1988,29,2043,6.5
johnsed03,1989,30,1811,3.9
johnsed03,1990,31,2085,5.5
johnsed03,1990,31,312,0.3
johnsed03,1990,31,1773,5.2
johnsed03,1991,32,2366,5.6
johnsed03,1992,33,1869,4.8
johnsed03,1993,34,1460,2.4
johnsed03,1995,36,1002,1.6
johnsed03,1996,37,913,1.8
johnsed03,1996,37,306,0.3
johnsed03,1996,37,607,1.5
johnsed03,1997,38,1490,2.2
johnsed03,1998,39,18,-0.1
johnser01,1989,23,272,-0.4
johnser02,1993,26,280,0.7
johnser02,1994,27,907,1.3
johnser02,1995,28,1519,3.9
johnser02,1996,29,2599,5.2
johnser02,1997,30,2261,6.4
johnser02,1998,31,1027,3.0
johnser02,1999,32,2129,4.9
johnser02,2000,33,1981,5.1
johnser02,2001,34,1660,2.3
johnser02,2002,35,1170,1.9
johnser02,2003,36,965,2.3
johnser02,2004,37,410,0.8
johnser02,2005,38,81,0.0
johnsfr01,1981,23,2027,2.1
johnsfr01,1982,24,2324,3.0
johnsfr01,1983,25,2686,4.3
johnsfr01,1984,26,925,1.9
johnsfr01,1985,27,402,0.5
johnsfr01,1986,28,399,0.5
johnsfr01,1987,29,1258,1.6
johnsfr01,1988,30,879,0.6
johnsfr01,1992,34,1122,1.5
johnsfr01,1993,35,875,1.2
johnsge01,1970,23,337,0.2
johnsge01,1971,24,1477,2.4
johnsge01,1972,25,169,0.3
johnsge01,1973,26,238,0.1
johnsge02,1972,24,349,0.3
johnsge02,1973,25,1291,3.4
johnsge02,1974,26,1439,3.6
johnsge02,1975,27,1745,5.0
johnsge02,1976,28,1652,3.5
johnsge02,1976,28,597,1.6
johnsge02,1976,28,1055,1.9
johnsge02,1977,29,2411,2.0
johnsge02,1978,30,2058,2.6
johnsge02,1979,31,2119,2.6
johnsge02,1980,32,1935,4.5
johnsge02,1981,33,1578,2.5
johnsge02,1982,34,461,1.0
johnsge02,1984,36,800,1.3
johnsge02,1985,37,264,0.6
johnsge03,1978,22,1157,2.5
johnsge03,1979,23,1938,3.8
johnsge03,1980,24,930,2.2
johnsge03,1981,25,720,0.6
johnsge03,1982,26,2297,1.0
johnsge03,1983,27,2073,3.2
johnsge03,1984,28,756,0.7
johnsge03,1985,29,7,0.0
johnsgu01,1963,25,2847,3.5
johnsgu01,1964,26,2899,2.2
johnsgu01,1965,27,1284,1.6
johnsgu01,1966,28,2626,5.0
johnsgu01,1967,29,2271,5.3
johnsgu01,1968,30,1671,5.1
johnsgu01,1969,31,2919,5.9
johnsgu01,1970,32,2538,7.2
johnsgu01,1971,33,668,0.1
johnsgu01,1972,34,1170,0.9
johnsgu01,1972,34,417,-0.2
johnsgu01,1972,34,753,1.0
johnsha01,1946,27,,0.4
johnsiv01,2011,27,934,2.2
johnsiv01,2012,28,1035,2.3
johnsja01,2009,22,757,0.8
johnsja01,2010,23,822,0.6
johnsja01,2010,23,123,0.0
johnsja01,2010,23,699,0.6
johnsja01,2011,24,1561,2.6
johnsja01,2012,25,878,-0.5
johnsja01,2013,26,956,3.0
johnsja01,2014,27,1370,4.1
johnsja01,2015,28,926,1.3
johnsja01,2016,29,1088,2.1
johnsja02,2011,22,298,0.2
johnsji01,1982,22,191,-0.1
johnsji01,1982,22,54,-0.1
johnsji01,1982,22,137,0.0
johnsjo01,1970,23,2310,2.1
johnsjo01,1971,24,3041,4.6
johnsjo01,1972,25,2815,4.3
johnsjo01,1973,26,2287,4.0
johnsjo01,1974,27,2540,6.2
johnsjo01,1975,28,1697,2.5
johnsjo01,1975,28,212,0.4
johnsjo01,1975,28,1485,2.0
johnsjo01,1976,29,1738,2.3
johnsjo01,1977,30,1823,2.1
johnsjo01,1977,30,11,-0.1
johnsjo01,1977,30,1812,2.1
johnsjo01,1978,31,2386,2.7
johnsjo01,1979,32,2533,4.9
johnsjo01,1980,33,2324,1.2
johnsjo01,1981,34,187,0.2
johnsjo02,2001,20,1916,3.0
johnsjo02,2001,20,1003,2.0
johnsjo02,2001,20,913,1.0
johnsjo02,2002,21,2255,2.8
johnsjo02,2003,22,,3.3
johnsjo02,2004,23,3240,7.6
johnsjo02,2005,24,3340,6.0
johnsjo02,2006,25,2359,5.1
johnsjo02,2007,26,3343,7.0
johnsjo02,2008,27,3124,7.6
johnsjo02,2009,28,2886,8.4
johnsjo02,2010,29,2554,4.2
johnsjo02,2011,30,2127,6.4
johnsjo02,2012,31,2642,5.1
johnsjo02,2013,32,2575,4.9
johnsjo02,2014,33,2791,4.1
johnsjo02,2015,34,2703,2.7
johnsjo02,2015,34,1934,0.7
johnsjo02,2015,34,769,2.0
johnsjo02,2016,35,1034,1.8
johnska01,1987,22,12,-0.1
johnske01,1985,23,815,0.8
johnske02,1987,21,1917,4.0
johnske02,1987,21,1043,1.8
johnske02,1987,21,874,2.2
johnske02,1988,22,3179,12.2
johnske02,1989,23,2782,11.6
johnske02,1990,24,2772,12.7
johnske02,1991,25,2899,10.0
johnske02,1992,26,1643,5.1
johnske02,1993,27,2449,8.7
johnske02,1994,28,1352,4.8
johnske02,1995,29,2007,8.2
johnske02,1996,30,2658,11.7
johnske02,1997,31,1290,3.5
johnske02,1999,33,113,0.5
johnske03,2002,24,156,0.0
johnsla01,1977,23,38,-0.1
johnsla02,1991,22,3047,8.9
johnsla02,1992,23,,9.6
johnsla02,1993,24,1757,3.9
johnsla02,1994,25,3234,8.5
johnsla02,1995,26,3274,10.1
johnsla02,1996,27,2613,7.7
johnsla02,1997,28,2412,6.9
johnsla02,1998,29,1639,4.9
johnsla02,1999,30,2281,5.1
johnsla02,2000,31,2105,4.1
johnsle01,1980,23,90,-0.2
johnsle01,1980,23,80,-0.2
johnsle01,1980,23,10,0.0
johnsli01,2003,23,734,0.4
johnsli01,2004,24,15,0.0
johnsli01,2005,25,524,0.4
johnsli01,2005,25,35,0.0
johnsli01,2005,25,489,0.4
johnsli01,2006,26,720,1.9
johnsli01,2007,27,63,0.0
johnsli01,2007,27,53,0.1
johnsli01,2007,27,10,-0.1
johnsli01,2008,28,55,0.0
johnsli01,2008,28,13,0.0
johnsli01,2008,28,42,0.0
johnsma01,1977,21,2765,10.6
johnsma01,1978,22,2779,12.2
johnsma01,1979,23,2686,11.5
johnsma01,1980,24,2542,11.2
johnsma01,1981,25,1900,6.2
johnsma01,1982,26,2853,10.7
johnsma01,1983,27,2715,8.6
johnsma01,1984,28,2448,2.7
johnsma01,1985,29,2605,5.9
johnsma01,1986,30,302,0.1
johnsma01,1989,33,99,0.0
johnsma02,1979,20,2795,10.5
johnsma02,1980,21,1371,6.4
johnsma02,1981,22,2991,12.9
johnsma02,1982,23,2907,12.5
johnsma02,1983,24,2567,10.2
johnsma02,1984,25,2781,12.7
johnsma02,1985,26,2578,12.1
johnsma02,1986,27,2904,15.9
johnsma02,1987,28,2637,10.9
johnsma02,1988,29,2886,16.1
johnsma02,1989,30,2937,16.5
johnsma02,1990,31,2933,15.4
johnsma02,1995,36,958,3.6
johnsmi01,1974,22,291,0.7
johnsmi01,1975,23,2390,8.3
johnsmi01,1976,24,2847,8.5
johnsmi01,1977,25,2870,7.2
johnsmi01,1978,26,2594,3.7
johnsmi01,1979,27,2647,7.3
johnsmi01,1980,28,2118,5.3
johnsmi01,1981,29,1934,5.5
johnsmi01,1982,30,2053,4.1
johnsmi01,1982,30,153,0.1
johnsmi01,1982,30,1001,2.3
johnsmi01,1982,30,899,1.7
johnsmi01,1983,31,2122,3.5
johnsmi01,1984,32,1565,2.7
johnsmi01,1985,33,1574,1.8
johnsna01,1989,23,87,0.1
johnsna01,1989,23,13,0.0
johnsna01,1989,23,74,0.1
johnsne01,1951,22,993,3.4
johnsne01,1952,23,,
johnsne01,1953,24,,
johnsne01,1954,25,2917,
johnsne01,1955,26,2594,
johnsne01,1956,27,2531,
johnsne01,1957,28,2408,11.3
johnsne01,1958,29,393,0.7
johnsne02,1966,23,522,-0.2
johnsne02,1967,24,286,0.2
johnsne02,1968,25,1319,2.2
johnsne02,1969,26,136,-0.3
johnsne02,1970,27,1838,6.3
johnsne02,1971,28,874,1.9
johnsne02,1972,29,1442,2.5
johnsni01,2014,22,262,-0.1
johnsol01,1972,23,2138,4.1
johnsol01,1973,24,1718,2.0
johnsol01,1974,25,1667,2.6
johnsol01,1974,25,1159,1.6
johnsol01,1974,25,508,1.0
johnsol01,1975,26,2150,4.8
johnsol01,1976,27,1386,2.9
johnsol01,1977,28,1704,3.6
johnsol01,1978,29,1734,3.1
johnsol01,1979,30,1535,2.3
johnsol01,1980,31,372,1.3
johnsol01,1981,32,150,0.2
johnsor01,2012,23,619,1.5
johnsor01,2013,24,392,0.1
johnsor01,2013,24,342,0.2
johnsor01,2013,24,50,-0.1
johnsor01,2015,26,101,-0.2
johnsor01,2015,26,47,0.0
johnsor01,2015,26,54,-0.2
johnsra01,1949,28,,2.9
johnsra01,1949,28,,2.4
johnsra01,1949,28,,0.5
johnsra01,1950,29,,0.8
johnsra01,1951,30,2265,1.6
johnsra01,1952,31,30,0.0
johnsre01,1980,23,1716,3.0
johnsre01,1981,24,1904,3.9
johnsre01,1981,24,504,1.0
johnsre01,1981,24,617,1.1
johnsre01,1981,24,783,1.8
johnsre01,1982,25,1541,2.4
johnsre01,1982,25,992,1.8
johnsre01,1982,25,549,0.6
johnsre01,1983,26,818,1.6
johnsri01,1968,22,163,0.1
johnsri01,1969,23,898,1.2
johnsri01,1970,24,555,0.9
johnsri01,1970,24,13,0.1
johnsri01,1970,24,117,0.3
johnsri01,1970,24,395,0.5
johnsri01,1970,24,30,0.1
johnsri01,1970,24,542,0.8
johnsro01,1960,22,103,-0.1
johnsro01,1960,22,60,0.0
johnsro01,1960,22,43,-0.1
johnsst01,1967,23,1475,-1.5
johnsst01,1967,23,279,-0.3
johnsst01,1967,23,1196,-1.2
johnsst01,1968,24,2484,3.6
johnsst01,1968,24,205,0.1
johnsst01,1968,24,2279,3.5
johnsst01,1969,25,2347,-0.4
johnsst01,1970,26,2595,1.8
johnsst01,1971,27,1534,-0.3
johnsst01,1971,27,409,-0.7
johnsst01,1971,27,1125,0.3
johnsst01,1972,28,2952,2.7
johnsst01,1973,29,2652,4.3
johnsst01,1974,30,2812,2.1
johnsst01,1974,30,253,-0.1
johnsst01,1974,30,2559,2.1
johnsst01,1975,31,350,-0.3
johnsst01,1975,31,227,-0.1
johnsst01,1975,31,123,-0.2
johnsst02,1986,24,234,-0.2
johnsst03,1981,24,1741,4.4
johnsst03,1982,25,1544,4.4
johnsst03,1983,26,1487,2.4
johnsst03,1983,26,893,1.4
johnsst03,1983,26,594,1.0
johnsst03,1984,27,1659,3.1
johnsst03,1985,28,1828,4.9
johnsst03,1986,29,2345,4.4
johnsst03,1987,30,1050,1.3
johnsst03,1988,31,1477,1.7
johnsst03,1989,32,259,0.0
johnsst03,1989,32,17,-0.2
johnsst03,1989,32,242,0.2
johnsst03,1990,33,228,0.2
johnsst04,2015,19,1687,0.6
johnsst04,2016,20,687,0.8
johnstr01,2008,24,14,-0.1
johnstr01,2010,26,94,0.0
johnstr01,2010,26,81,-0.1
johnstr01,2010,26,13,0.1
johnstr01,2011,27,61,0.1
johnsty01,2014,22,603,0.8
johnsty01,2015,23,863,2.0
johnsty01,2016,24,1239,3.3
johnsvi01,1979,23,325,0.2
johnsvi01,1980,24,2311,5.9
johnsvi01,1981,25,1295,2.7
johnsvi01,1981,25,104,0.2
johnsvi01,1981,25,1191,2.4
johnsvi01,1982,26,2511,7.7
johnsvi01,1983,27,1909,4.1
johnsvi01,1984,28,2093,4.2
johnsvi01,1985,29,1978,4.7
johnsvi01,1986,30,2166,4.8
johnsvi01,1987,31,1935,2.3
johnsvi01,1988,32,2073,5.9
johnsvi01,1989,33,1972,3.2
johnsvi01,1990,34,2390,3.8
johnsvi01,1991,35,1350,1.2
johnswe01,2010,23,2069,1.3
johnswe01,2011,24,1469,0.6
johnswe01,2012,25,953,0.0
johnswe01,2013,26,2240,1.9
johnswe01,2014,27,2245,1.7
johnswe01,2015,28,1666,2.6
johnswe01,2016,29,554,0.9
jokicni01,2015,20,1733,6.7
jokicni01,2016,21,1069,5.3
jolifho01,1960,22,352,-0.3
jolifho01,1961,23,1094,1.2
jolifho01,1962,24,293,-0.2
jonesal01,2001,23,126,0.1
jonesan01,1986,24,858,0.5
jonesan01,1986,24,114,0.0
jonesan01,1986,24,744,0.5
jonesan01,1988,26,196,0.3
jonesan01,1988,26,65,0.0
jonesan01,1988,26,131,0.3
jonesan01,1989,27,650,0.0
jonesas01,1994,23,139,-0.1
jonesbi01,1988,22,307,0.6
jonesbo01,1974,23,2706,10.2
jonesbo01,1975,24,2845,10.2
jonesbo01,1976,25,2419,11.0
jonesbo01,1977,26,2440,8.9
jonesbo01,1978,27,2304,7.7
jonesbo01,1979,28,2125,8.1
jonesbo01,1980,29,2046,9.2
jonesbo01,1981,30,2181,8.2
jonesbo01,1982,31,1749,6.4
jonesbo01,1983,32,1761,6.0
jonesbo01,1984,33,1633,4.8
jonesbo01,1985,34,1519,3.2
jonesbo02,2006,23,336,0.3
jonesbo02,2007,24,531,0.8
jonesbo02,2007,24,222,0.3
jonesbo02,2007,24,137,0.2
jonesbo02,2007,24,9,0.0
jonesbo02,2007,24,143,0.2
jonesbo02,2007,24,20,0.0
jonesca01,1973,23,2929,7.6
jonesca01,1974,24,3004,8.1
jonesca01,1975,25,2674,6.2
jonesca01,1975,25,407,1.0
jonesca01,1975,25,457,0.9
jonesca01,1975,25,1810,4.3
jonesca01,1976,26,2023,4.4
jonesca01,1977,27,1636,3.1
jonesca01,1978,28,2171,5.0
jonesca01,1979,29,2771,3.9
jonesca01,1980,30,2639,5.5
jonesca01,1981,31,2446,5.2
jonesca01,1982,32,2440,2.5
jonesca01,1983,33,2506,4.1
jonesca01,1984,34,885,0.9
jonesca01,1985,35,1437,2.3
jonesca01,1986,36,1578,2.6
jonesca01,1987,37,1778,2.7
jonesca01,1988,38,1279,0.8
jonesca01,1989,39,885,1.3
jonesch01,1983,26,3,0.0
jonesch01,1984,27,667,2.2
jonesch01,1984,27,29,0.0
jonesch01,1984,27,638,2.2
jonesch01,1985,28,1609,3.2
jonesch01,1986,29,1609,2.8
jonesch01,1987,30,1313,2.2
jonesch01,1988,31,1154,1.6
jonesch01,1989,32,2240,3.8
jonesch01,1990,33,1499,2.9
jonesch01,1991,34,1365,1.8
jonesch01,1992,35,1206,1.6
jonesch01,1993,36,877,1.5
jonesch01,1994,37,36,0.0
jonesch01,1995,38,297,0.6
jonesch01,1996,39,93,0.2
jonesch01,1997,40,127,0.2
jonesch02,1984,23,1565,2.9
jonesch02,1985,24,742,0.6
jonesch02,1987,26,186,0.1
jonesch02,1988,27,516,0.9
jonesch03,1998,23,476,-0.4
jonesch03,1999,24,662,0.4
jonesco01,1971,22,1428,2.1
jonesco01,1972,23,2204,3.2
jonesco01,1973,24,719,1.2
jonesco01,1974,25,1880,4.2
jonesda01,1998,22,344,0.7
jonesda01,1998,22,131,0.3
jonesda01,1998,22,213,0.4
jonesda01,1999,23,612,0.7
jonesda01,1999,23,196,0.3
jonesda01,1999,23,416,0.3
jonesda01,2000,24,1415,1.8
jonesda01,2001,25,1083,1.9
jonesda01,2002,26,709,1.5
jonesda01,2003,27,2016,3.9
jonesda01,2004,28,2576,8.7
jonesda01,2005,29,2089,3.4
jonesda01,2006,30,1173,2.4
jonesda01,2007,31,1336,3.0
jonesda01,2008,32,108,0.0
jonesda02,2003,23,154,-0.4
jonesda02,2004,24,649,0.9
jonesda02,2005,25,967,0.6
jonesda02,2006,26,1671,0.7
jonesda02,2007,27,206,0.4
jonesda02,2008,28,1426,2.0
jonesda02,2009,29,1892,1.8
jonesda02,2010,30,589,1.2
jonesda02,2011,31,1052,2.0
jonesda02,2012,32,1016,0.6
jonesda02,2012,32,635,0.4
jonesda02,2012,32,381,0.1
jonesda02,2014,34,123,0.0
jonesda02,2015,35,42,0.1
jonesda03,2016,21,16,-0.1
jonesde01,2012,22,803,0.1
jonesde02,2016,19,6,0.0
jonesdo01,1997,22,91,-0.3
jonesdo02,2010,22,135,0.0
jonesdo02,2011,23,268,0.2
jonesdo02,2012,24,338,0.0
jonesdw01,1973,21,1448,2.9
jonesdw01,1974,22,2086,3.9
jonesdw01,1975,23,1762,3.8
jonesdw01,1976,24,1239,2.6
jonesdw01,1977,25,2476,3.1
jonesdw01,1978,26,1215,1.3
jonesdw01,1979,27,1448,2.7
jonesdw01,1979,27,278,0.3
jonesdw01,1979,27,1170,2.4
jonesdw01,1980,28,1574,2.9
jonesdw01,1981,29,2040,3.6
jonesdw01,1982,30,1164,0.6
jonesdw01,1982,30,673,0.1
jonesdw01,1982,30,491,0.5
jonesdw02,2005,22,87,0.1
jonesdw02,2006,23,18,0.0
jonesdw02,2007,24,472,1.2
jonesdw02,2008,25,52,0.1
jonesdw02,2009,26,7,0.0
jonesea01,1984,24,7,0.0
jonesea01,1985,25,43,0.0
jonesed01,1980,24,950,2.3
jonesed01,1981,25,802,2.4
jonesed01,1982,26,1658,3.4
jonesed01,1982,26,1036,1.7
jonesed01,1982,26,622,1.7
jonesed01,1983,27,1770,3.4
jonesed01,1984,28,769,0.9
jonesed01,1984,28,322,0.5
jonesed01,1984,28,447,0.4
jonesed01,1985,29,1011,2.6
jonesed02,1994,23,1981,5.0
jonesed02,1995,24,2184,6.8
jonesed02,1996,25,2998,9.6
jonesed02,1997,26,2910,10.1
jonesed02,1998,27,1881,6.0
jonesed02,1998,27,724,2.0
jonesed02,1998,27,1157,4.0
jonesed02,1999,28,2807,10.1
jonesed02,2000,29,2282,7.9
jonesed02,2001,30,3156,10.5
jonesed02,2002,31,1789,6.0
jonesed02,2003,32,2998,9.1
jonesed02,2004,33,2839,8.0
jonesed02,2005,34,2437,7.2
jonesed02,2006,35,1594,3.1
jonesed02,2006,35,561,0.2
jonesed02,2006,35,1033,3.0
jonesed02,2007,36,922,1.1
jonesfr01,2002,23,115,0.0
jonesfr01,2003,24,1508,4.0
jonesfr01,2004,25,2268,4.8
jonesfr01,2005,26,1837,2.6
jonesfr01,2006,27,1319,1.2
jonesfr01,2006,27,870,0.8
jonesfr01,2006,27,449,0.4
jonesfr01,2007,28,1757,2.2
jonesfr01,2008,29,1495,1.6
joneshu01,1982,23,85,0.1
joneshu01,1983,24,18,-0.1
jonesja01,1971,22,202,0.0
jonesja01,1971,22,41,0.0
jonesja01,1971,22,161,0.0
jonesja02,2003,23,26,0.0
jonesja02,2004,24,1330,2.5
jonesja02,2005,25,1772,4.0
jonesja02,2006,26,1376,2.2
jonesja02,2007,27,1276,3.7
jonesja02,2008,28,630,0.9
jonesja02,2009,29,503,1.0
jonesja02,2010,30,1549,4.7
jonesja02,2011,31,666,1.7
jonesja02,2012,32,221,0.2
jonesja02,2013,33,236,0.7
jonesja02,2014,34,669,1.5
jonesja02,2015,35,463,1.2
jonesja02,2016,36,200,0.6
jonesji01,1967,23,,9.3
jonesji01,1968,24,3188,
jonesji01,1969,25,2513,10.5
jonesji01,1970,26,3004,10.3
jonesji01,1971,27,2903,8.3
jonesji01,1972,28,2848,9.3
jonesji01,1973,29,3162,8.8
jonesji01,1974,30,1424,4.1
jonesji01,1975,31,1133,2.2
jonesji01,1976,32,33,-0.1
jonesjo01,1967,24,475,-0.5
jonesjo01,1968,25,449,0.0
jonesju01,1999,20,138,0.0
jonesju01,2000,21,866,2.3
jonesju01,2001,22,2142,3.3
jonesju01,2002,23,2204,2.9
jonesju01,2003,24,373,0.1
jonesju01,2004,25,1830,3.7
jonesju01,2005,26,2089,3.0
jonesju01,2006,27,138,-0.2
joneskc01,1958,26,609,0.8
joneskc01,1959,27,1274,3.7
joneskc01,1960,28,1605,3.0
joneskc01,1961,29,2054,4.9
joneskc01,1962,30,1945,3.6
joneskc01,1963,31,2424,5.8
joneskc01,1964,32,2434,6.7
joneskc01,1965,33,2710,6.6
joneskc01,1966,34,2446,3.7
joneske01,2012,23,334,0.2
jonesla01,1964,22,359,-0.3
jonesla01,1967,25,3085,11.8
jonesla01,1968,26,3042,10.9
jonesla01,1969,27,3027,10.6
jonesla01,1970,28,3611,8.8
jonesla01,1971,29,2255,8.1
jonesla01,1972,30,1701,3.7
jonesla01,1972,30,447,1.0
jonesla01,1972,30,1254,2.7
jonesla01,1973,31,1876,2.9
jonesma01,1979,26,1545,1.3
jonesma01,1980,27,1003,1.2
jonesma01,1981,28,746,1.3
jonesma01,1982,29,878,0.1
jonesma01,1983,30,473,0.9
jonesma01,1984,31,418,0.7
jonesma02,1983,22,16,0.0
jonesma03,2004,29,116,-0.1
jonesni01,1967,22,603,0.2
jonesni01,1968,23,81,-0.2
jonesni01,1968,23,60,-0.2
jonesni01,1968,23,21,0.0
jonesni01,1970,25,1183,1.3
jonesni01,1971,26,478,0.7
jonesni01,1972,27,16,0.0
jonesoz01,1984,24,888,1.3
jonesoz01,1985,25,18,-0.1
jonespe01,2012,21,280,0.0
jonespe01,2013,22,764,1.5
jonespe01,2014,23,631,0.2
jonespo01,1993,23,1773,3.6
jonespo01,1994,24,2385,3.6
jonespo01,1995,25,2322,3.7
jonespo01,1996,26,2421,4.2
jonespo01,1997,27,352,0.3
jonespo01,1998,28,206,0.5
jonespo01,1999,29,330,0.6
jonespo01,2000,30,638,1.2
jonespo01,2001,31,1920,4.3
jonespo01,2002,32,222,0.0
jonespo01,2003,33,10,0.0
jonesri01,1969,23,50,0.2
jonesri01,1970,24,2074,1.8
jonesri01,1971,25,2932,5.8
jonesri01,1972,26,2691,1.9
jonesri01,1973,27,2843,6.6
jonesri01,1974,28,3097,6.3
jonesri01,1975,29,2427,1.5
jonesri01,1976,30,877,0.6
jonesro01,1976,22,1065,2.2
jonesro01,1977,23,66,0.0
jonessa01,1957,24,594,2.1
jonessa01,1958,25,1466,5.3
jonessa01,1959,26,1512,5.9
jonessa01,1960,27,2028,8.1
jonessa01,1961,28,2388,9.6
jonessa01,1962,29,2323,9.6
jonessa01,1963,30,2381,8.9
jonessa01,1964,31,2885,12.8
jonessa01,1965,32,2155,10.0
jonessa01,1966,33,2325,7.5
jonessa01,1967,34,2408,7.7
jonessa01,1968,35,1820,4.9
jonessh01,1988,22,682,0.3
jonessh01,1988,22,92,0.0
jonessh01,1988,22,13,0.1
jonessh01,1988,22,577,0.3
jonesso01,2006,22,666,1.6
jonesso01,2007,23,145,0.0
jonesso01,2008,24,675,1.9
jonesso01,2009,25,675,0.8
jonesso01,2010,26,528,0.5
jonesso01,2011,27,292,0.3
jonesso01,2011,27,96,0.0
jonesso01,2011,27,196,0.2
jonesso01,2012,28,26,-0.1
jonesso01,2013,29,85,0.0
jonesst01,1967,25,1950,2.7
jonesst01,1968,26,3024,5.6
jonesst01,1969,27,3116,7.1
jonesst01,1970,28,2923,8.2
jonesst01,1971,29,3091,5.4
jonesst01,1972,30,2129,4.4
jonesst01,1972,30,459,0.5
jonesst01,1972,30,1670,4.0
jonesst01,1973,31,2092,1.1
jonesst01,1973,31,935,0.3
jonesst01,1973,31,1157,0.8
jonesst01,1974,32,1884,1.6
jonesst01,1975,33,819,0.8
joneste01,2012,21,276,0.7
joneste01,2013,22,2078,7.3
joneste01,2014,23,889,3.0
joneste01,2015,24,1044,1.5
joneste01,2016,25,1104,2.3
jonesty01,2015,19,573,0.3
jonesty01,2016,20,271,0.8
joneswa01,1949,23,,5.9
joneswa01,1950,24,,2.1
joneswa01,1951,25,1320,0.8
joneswa02,1964,22,1250,0.3
joneswa02,1965,23,2196,0.8
joneswa02,1966,24,2249,4.0
joneswa02,1967,25,2058,1.3
joneswa02,1968,26,2340,4.0
joneswa02,1969,27,1740,2.5
