year,date,away,awayPoints,home,homePoints,ot
1950,"Mon, Mar 20, 1950",CHS,69,FTW,86,
1950,"Tue, Mar 21, 1950",TRI,77,AND,89,
1950,"Tue, Mar 21, 1950",SHE,85,INO,86,
1950,"Tue, Mar 21, 1950",MNL,78,ROC,76,
1950,"Tue, Mar 21, 1950",NYK,90,WSC,87,
1950,"Wed, Mar 22, 1950",CHS,75,MNL,85,
1950,"Wed, Mar 22, 1950",WSC,83,NYK,103,
1950,"Wed, Mar 22, 1950",PHW,76,SYR,93,
1950,"Thu, Mar 23, 1950",SYR,59,PHW,53,
1950,"Thu, Mar 23, 1950",FTW,90,ROC,84,
1950,"Thu, Mar 23, 1950",INO,85,SHE,95,
1950,"Thu, Mar 23, 1950",AND,75,TRI,76,
1950,"Fri, Mar 24, 1950",TRI,71,AND,94,
1950,"Fri, Mar 24, 1950",ROC,78,FTW,79,OT
1950,"Sat, Mar 25, 1950",MNL,75,CHS,67,
1950,"Sat, Mar 25, 1950",SHE,84,INO,91,
1950,"Sun, Mar 26, 1950",NYK,83,SYR,91,OT
1950,"Mon, Mar 27, 1950",FTW,79,MNL,93,
1950,"Tue, Mar 28, 1950",MNL,89,FTW,82,
1950,"Tue, Mar 28, 1950",AND,74,INO,77,
1950,"Thu, Mar 30, 1950",INO,67,AND,84,
1950,"Thu, Mar 30, 1950",SYR,76,NYK,80,
1950,"Sat, Apr 1, 1950",AND,67,INO,65,
1950,"Sun, Apr 2, 1950",NYK,80,SYR,91,
1950,"Wed, Apr 5, 1950",AND,50,MNL,75,
1950,"Thu, Apr 6, 1950",MNL,90,AND,71,
1950,"Sat, Apr 8, 1950",MNL,68,SYR,66,
1950,"Sun, Apr 9, 1950",MNL,85,SYR,91,
1950,"Fri, Apr 14, 1950",SYR,77,MNL,91,
1950,"Sun, Apr 16, 1950",SYR,69,MNL,77,
1950,"Thu, Apr 20, 1950",MNL,76,SYR,83,
1950,"Sun, Apr 23, 1950",SYR,95,MNL,110,
1951,"Tue, Mar 20, 1951",NYK,83,BOS,69,
1951,"Tue, Mar 20, 1951",SYR,91,PHW,89,OT
1951,"Tue, Mar 20, 1951",FTW,81,ROC,110,
1951,"Wed, Mar 21, 1951",INO,81,MNL,95,
1951,"Thu, Mar 22, 1951",ROC,78,FTW,83,
1951,"Thu, Mar 22, 1951",BOS,78,NYK,92,
1951,"Thu, Mar 22, 1951",PHW,78,SYR,90,
1951,"Fri, Mar 23, 1951",MNL,88,INO,108,
1951,"Sat, Mar 24, 1951",FTW,78,ROC,97,
1951,"Sun, Mar 25, 1951",INO,80,MNL,85,
1951,"Wed, Mar 28, 1951",SYR,92,NYK,103,
1951,"Thu, Mar 29, 1951",ROC,73,MNL,76,
1951,"Thu, Mar 29, 1951",NYK,80,SYR,102,
1951,"Sat, Mar 31, 1951",ROC,70,MNL,66,
1951,"Sat, Mar 31, 1951",SYR,75,NYK,77,OT
1951,"Sun, Apr 1, 1951",MNL,70,ROC,83,
1951,"Sun, Apr 1, 1951",NYK,83,SYR,90,
1951,"Tue, Apr 3, 1951",MNL,75,ROC,80,
1951,"Wed, Apr 4, 1951",SYR,81,NYK,83,
1951,"Sat, Apr 7, 1951",NYK,65,ROC,92,
1951,"Sun, Apr 8, 1951",NYK,84,ROC,99,
1951,"Wed, Apr 11, 1951",ROC,78,NYK,71,
1951,"Fri, Apr 13, 1951",ROC,73,NYK,79,
1951,"Sun, Apr 15, 1951",NYK,92,ROC,89,
1951,"Wed, Apr 18, 1951",ROC,73,NYK,80,
1951,"Sat, Apr 21, 1951",NYK,75,ROC,79,
1952,"Tue, Mar 18, 1952",FTW,78,ROC,95,
1952,"Wed, Mar 19, 1952",NYK,94,BOS,105,
1952,"Thu, Mar 20, 1952",ROC,92,FTW,86,
1952,"Thu, Mar 20, 1952",PHW,83,SYR,102,
1952,"Sat, Mar 22, 1952",SYR,95,PHW,100,
1952,"Sun, Mar 23, 1952",INO,70,MNL,78,
1952,"Sun, Mar 23, 1952",BOS,97,NYK,101,
1952,"Sun, Mar 23, 1952",PHW,73,SYR,84,
1952,"Tue, Mar 25, 1952",MNL,94,INO,87,
1952,"Wed, Mar 26, 1952",NYK,88,BOS,87,2OT
1952,"Sat, Mar 29, 1952",MNL,78,ROC,88,
1952,"Sun, Mar 30, 1952",MNL,83,ROC,78,OT
1952,"Wed, Apr 2, 1952",NYK,87,SYR,85,
1952,"Thu, Apr 3, 1952",NYK,92,SYR,102,
1952,"Sat, Apr 5, 1952",ROC,67,MNL,77,
1952,"Sat, Apr 5, 1952",SYR,92,NYK,99,
1952,"Sun, Apr 6, 1952",ROC,80,MNL,82,
1952,"Tue, Apr 8, 1952",SYR,93,NYK,100,
1952,"Sat, Apr 12, 1952",NYK,79,MNL,83,OT
1952,"Sun, Apr 13, 1952",NYK,80,MNL,72,
1952,"Wed, Apr 16, 1952",MNL,82,NYK,77,
1952,"Fri, Apr 18, 1952",MNL,89,NYK,90,OT
1952,"Sun, Apr 20, 1952",NYK,89,MNL,102,
1952,"Wed, Apr 23, 1952",MNL,68,NYK,76,
1952,"Fri, Apr 25, 1952",NYK,65,MNL,82,
1954,"Tue, Mar 16, 1954",BOS,93,NYK,71,
1954,"Tue, Mar 16, 1954",FTW,75,ROC,82,
1954,"Wed, Mar 17, 1954",SYR,96,BOS,95,OT
1954,"Wed, Mar 17, 1954",ROC,88,MNL,109,
1954,"Thu, Mar 18, 1954",MNL,90,FTW,85,
1954,"Thu, Mar 18, 1954",NYK,68,SYR,75,
1954,"Sat, Mar 20, 1954",NYK,78,BOS,79,
1954,"Sat, Mar 20, 1954",FTW,73,MNL,78,
1954,"Sun, Mar 21, 1954",ROC,89,FTW,71,
1954,"Sun, Mar 21, 1954",SYR,103,NYK,99,
1954,"Mon, Mar 22, 1954",BOS,85,SYR,98,
1954,"Wed, Mar 24, 1954",ROC,76,MNL,89,
1954,"Thu, Mar 25, 1954",BOS,94,SYR,109,
1954,"Sat, Mar 27, 1954",SYR,83,BOS,76,
1954,"Sat, Mar 27, 1954",MNL,73,ROC,74,
1954,"Sun, Mar 28, 1954",ROC,72,MNL,82,
1954,"Wed, Mar 31, 1954",SYR,68,MNL,79,
1954,"Sat, Apr 3, 1954",SYR,62,MNL,60,
1954,"Sun, Apr 4, 1954",MNL,81,SYR,67,
1954,"Thu, Apr 8, 1954",MNL,69,SYR,80,
1954,"Sat, Apr 10, 1954",MNL,84,SYR,73,
1954,"Sun, Apr 11, 1954",SYR,65,MNL,63,
1954,"Mon, Apr 12, 1954",SYR,80,MNL,87,
1953,"Tue, Mar 17, 1953",BLB,62,NYK,80,
1953,"Thu, Mar 19, 1953",BOS,87,SYR,81,
1953,"Fri, Mar 20, 1953",NYK,90,BLB,81,
1953,"Fri, Mar 20, 1953",FTW,84,ROC,77,
1953,"Sat, Mar 21, 1953",SYR,105,BOS,111,4OT
1953,"Sun, Mar 22, 1953",ROC,83,FTW,71,
1953,"Sun, Mar 22, 1953",INO,69,MNL,85,
1953,"Mon, Mar 23, 1953",MNL,81,INO,79,
1953,"Tue, Mar 24, 1953",FTW,67,ROC,65,
1953,"Wed, Mar 25, 1953",BOS,91,NYK,95,
1953,"Thu, Mar 26, 1953",NYK,70,BOS,86,
1953,"Thu, Mar 26, 1953",FTW,73,MNL,83,
1953,"Sat, Mar 28, 1953",FTW,75,MNL,82,
1953,"Sat, Mar 28, 1953",BOS,82,NYK,101,
1953,"Sun, Mar 29, 1953",NYK,82,BOS,75,
1953,"Mon, Mar 30, 1953",MNL,95,FTW,98,
1953,"Wed, Apr 1, 1953",MNL,82,FTW,85,
1953,"Thu, Apr 2, 1953",FTW,58,MNL,74,
1953,"Sat, Apr 4, 1953",NYK,96,MNL,88,
1953,"Sun, Apr 5, 1953",NYK,71,MNL,73,
1953,"Tue, Apr 7, 1953",MNL,90,NYK,75,
1953,"Wed, Apr 8, 1953",MNL,71,NYK,69,
1953,"Fri, Apr 10, 1953",MNL,91,NYK,84,
1956,"Thu, Mar 15, 1956",NYK,77,SYR,82,
1956,"Fri, Mar 16, 1956",MNL,103,STL,97,
1956,"Sat, Mar 17, 1956",SYR,93,BOS,110,
1956,"Sat, Mar 17, 1956",MNL,115,STL,116,
1956,"Mon, Mar 19, 1956",STL,75,MNL,133,
1956,"Mon, Mar 19, 1956",BOS,98,SYR,101,
1956,"Wed, Mar 21, 1956",SYR,102,BOS,97,
1956,"Wed, Mar 21, 1956",STL,116,MNL,115,
1956,"Thu, Mar 22, 1956",STL,86,FTW,85,
1956,"Fri, Mar 23, 1956",SYR,87,PHW,109,
1956,"Sat, Mar 24, 1956",FTW,74,STL,84,
1956,"Sun, Mar 25, 1956",STL,84,FTW,107,
1956,"Sun, Mar 25, 1956",PHW,118,SYR,122,
1956,"Tue, Mar 27, 1956",SYR,96,PHW,119,
1956,"Tue, Mar 27, 1956",FTW,93,STL,84,
1956,"Wed, Mar 28, 1956",PHW,104,SYR,108,
1956,"Thu, Mar 29, 1956",STL,97,FTW,102,
1956,"Thu, Mar 29, 1956",SYR,104,PHW,109,
1956,"Sat, Mar 31, 1956",FTW,94,PHW,98,
1956,"Sun, Apr 1, 1956",PHW,83,FTW,84,
1956,"Tue, Apr 3, 1956",FTW,96,PHW,100,
1956,"Thu, Apr 5, 1956",PHW,107,FTW,105,
1956,"Sat, Apr 7, 1956",FTW,88,PHW,99,
1957,"Thu, Mar 14, 1957",FTW,103,STL,115,
1957,"Sat, Mar 16, 1957",SYR,103,PHW,96,
1957,"Sat, Mar 16, 1957",MNL,111,STL,114,OT
1957,"Sun, Mar 17, 1957",FTW,127,MNL,131,
1957,"Mon, Mar 18, 1957",PHW,80,SYR,91,
1957,"Tue, Mar 19, 1957",MNL,110,FTW,108,
1957,"Thu, Mar 21, 1957",SYR,90,BOS,108,
1957,"Thu, Mar 21, 1957",MNL,109,STL,118,
1957,"Sat, Mar 23, 1957",BOS,120,SYR,105,
1957,"Sun, Mar 24, 1957",SYR,80,BOS,83,
1957,"Sun, Mar 24, 1957",MNL,104,STL,106,
1957,"Mon, Mar 25, 1957",STL,143,MNL,135,2OT
1957,"Sat, Mar 30, 1957",STL,125,BOS,123,2OT
1957,"Sun, Mar 31, 1957",STL,99,BOS,119,
1957,"Sat, Apr 6, 1957",BOS,98,STL,100,
1957,"Sun, Apr 7, 1957",BOS,123,STL,118,
1957,"Tue, Apr 9, 1957",STL,109,BOS,124,
1957,"Thu, Apr 11, 1957",BOS,94,STL,96,
1957,"Sat, Apr 13, 1957",STL,123,BOS,125,2OT
1955,"Tue, Mar 15, 1955",NYK,101,BOS,122,
1955,"Wed, Mar 16, 1955",ROC,78,MNL,82,
1955,"Wed, Mar 16, 1955",BOS,95,NYK,102,
1955,"Fri, Mar 18, 1955",MNL,92,ROC,94,
1955,"Sat, Mar 19, 1955",ROC,110,MNL,119,
1955,"Sat, Mar 19, 1955",BOS,116,NYK,109,
1955,"Sun, Mar 20, 1955",MNL,79,FTW,96,
1955,"Tue, Mar 22, 1955",MNL,97,FTW,98,OT
1955,"Tue, Mar 22, 1955",BOS,100,SYR,110,
1955,"Wed, Mar 23, 1955",FTW,91,MNL,99,OT
1955,"Thu, Mar 24, 1955",BOS,110,SYR,116,
1955,"Sat, Mar 26, 1955",SYR,97,BOS,100,OT
1955,"Sun, Mar 27, 1955",SYR,110,BOS,94,
1955,"Sun, Mar 27, 1955",FTW,105,MNL,96,
1955,"Thu, Mar 31, 1955",FTW,82,SYR,86,
1955,"Sat, Apr 2, 1955",FTW,84,SYR,87,
1955,"Sun, Apr 3, 1955",SYR,89,FTW,96,
1955,"Tue, Apr 5, 1955",SYR,102,FTW,109,
1955,"Thu, Apr 7, 1955",SYR,71,FTW,74,
1955,"Sat, Apr 9, 1955",FTW,104,SYR,109,
1955,"Sun, Apr 10, 1955",FTW,91,SYR,92,
1958,"Sat, Mar 15, 1958",CIN,83,DET,100,
1958,"Sat, Mar 15, 1958",PHW,82,SYR,86,
1958,"Sun, Mar 16, 1958",DET,124,CIN,104,
1958,"Sun, Mar 16, 1958",SYR,93,PHW,95,
1958,"Tue, Mar 18, 1958",PHW,101,SYR,88,
1958,"Wed, Mar 19, 1958",PHW,98,BOS,107,
1958,"Wed, Mar 19, 1958",DET,111,STL,114,
1958,"Sat, Mar 22, 1958",STL,99,DET,96,
1958,"Sat, Mar 22, 1958",BOS,109,PHW,87,
1958,"Sun, Mar 23, 1958",PHW,92,BOS,106,
1958,"Sun, Mar 23, 1958",DET,109,STL,89,
1958,"Tue, Mar 25, 1958",STL,145,DET,101,
1958,"Wed, Mar 26, 1958",BOS,97,PHW,112,
1958,"Thu, Mar 27, 1958",PHW,88,BOS,93,
1958,"Thu, Mar 27, 1958",DET,96,STL,120,
1958,"Sat, Mar 29, 1958",STL,104,BOS,102,
1958,"Sun, Mar 30, 1958",STL,112,BOS,136,
1958,"Wed, Apr 2, 1958",BOS,108,STL,111,
1958,"Sat, Apr 5, 1958",BOS,109,STL,98,
1958,"Wed, Apr 9, 1958",STL,102,BOS,100,
1958,"Sat, Apr 12, 1958",BOS,109,STL,110,
1959,"Fri, Mar 13, 1959",SYR,129,NYK,123,
1959,"Sat, Mar 14, 1959",DET,89,MNL,92,
1959,"Sun, Mar 15, 1959",MNL,103,DET,117,
1959,"Sun, Mar 15, 1959",NYK,115,SYR,131,
1959,"Wed, Mar 18, 1959",SYR,109,BOS,131,
1959,"Wed, Mar 18, 1959",DET,102,MNL,129,
1959,"Sat, Mar 21, 1959",MNL,90,STL,124,
1959,"Sat, Mar 21, 1959",BOS,118,SYR,120,
1959,"Sun, Mar 22, 1959",SYR,111,BOS,133,
1959,"Sun, Mar 22, 1959",STL,98,MNL,106,
1959,"Tue, Mar 24, 1959",MNL,97,STL,127,
1959,"Wed, Mar 25, 1959",BOS,107,SYR,119,
1959,"Thu, Mar 26, 1959",STL,98,MNL,108,
1959,"Sat, Mar 28, 1959",SYR,108,BOS,129,
1959,"Sat, Mar 28, 1959",MNL,98,STL,97,OT
1959,"Sun, Mar 29, 1959",STL,104,MNL,106,
1959,"Sun, Mar 29, 1959",BOS,121,SYR,133,
1959,"Wed, Apr 1, 1959",SYR,125,BOS,130,
1959,"Sat, Apr 4, 1959",MNL,115,BOS,118,
1959,"Sun, Apr 5, 1959",MNL,108,BOS,128,
1959,"Tue, Apr 7, 1959",BOS,123,MNL,110,
1959,"Thu, Apr 9, 1959",BOS,118,MNL,113,
1960,"Fri, Mar 11, 1960",SYR,92,PHW,115,
1960,"Sat, Mar 12, 1960",MNL,113,DET,112,
1960,"Sun, Mar 13, 1960",DET,99,MNL,114,
1960,"Sun, Mar 13, 1960",PHW,119,SYR,125,
1960,"Mon, Mar 14, 1960",SYR,112,PHW,132,
1960,"Wed, Mar 16, 1960",PHW,105,BOS,111,
1960,"Wed, Mar 16, 1960",MNL,99,STL,112,
1960,"Thu, Mar 17, 1960",MNL,120,STL,113,
1960,"Fri, Mar 18, 1960",BOS,110,PHW,115,
1960,"Sat, Mar 19, 1960",PHW,90,BOS,120,
1960,"Sat, Mar 19, 1960",STL,93,MNL,89,
1960,"Sun, Mar 20, 1960",STL,101,MNL,103,
1960,"Sun, Mar 20, 1960",BOS,112,PHW,104,
1960,"Tue, Mar 22, 1960",PHW,128,BOS,107,
1960,"Tue, Mar 22, 1960",MNL,117,STL,110,OT
1960,"Thu, Mar 24, 1960",STL,117,MNL,96,
1960,"Thu, Mar 24, 1960",BOS,119,PHW,117,
1960,"Sat, Mar 26, 1960",MNL,86,STL,97,
1960,"Sun, Mar 27, 1960",STL,122,BOS,140,
1960,"Tue, Mar 29, 1960",STL,113,BOS,103,
1960,"Sat, Apr 2, 1960",BOS,102,STL,86,
1960,"Sun, Apr 3, 1960",BOS,96,STL,106,
1960,"Tue, Apr 5, 1960",STL,102,BOS,127,
1960,"Thu, Apr 7, 1960",BOS,102,STL,105,
1960,"Sat, Apr 9, 1960",STL,103,BOS,122,
1961,"Tue, Mar 14, 1961",DET,102,LAL,120,
1961,"Tue, Mar 14, 1961",SYR,115,PHW,107,
1961,"Wed, Mar 15, 1961",DET,118,LAL,127,
1961,"Thu, Mar 16, 1961",PHW,114,SYR,115,
1961,"Fri, Mar 17, 1961",LAL,113,DET,124,
1961,"Sat, Mar 18, 1961",LAL,114,DET,123,
1961,"Sat, Mar 18, 1961",SYR,106,PHW,103,
1961,"Sun, Mar 19, 1961",SYR,115,BOS,128,
1961,"Sun, Mar 19, 1961",DET,120,LAL,137,
1961,"Tue, Mar 21, 1961",LAL,122,STL,118,
1961,"Tue, Mar 21, 1961",BOS,98,SYR,115,
1961,"Wed, Mar 22, 1961",LAL,106,STL,121,
1961,"Thu, Mar 23, 1961",SYR,110,BOS,133,
1961,"Fri, Mar 24, 1961",STL,112,LAL,118,
1961,"Sat, Mar 25, 1961",STL,118,LAL,117,
1961,"Sat, Mar 25, 1961",BOS,120,SYR,107,
1961,"Sun, Mar 26, 1961",SYR,101,BOS,123,
1961,"Mon, Mar 27, 1961",LAL,121,STL,112,
1961,"Wed, Mar 29, 1961",STL,114,LAL,113,OT
1961,"Sat, Apr 1, 1961",LAL,103,STL,105,
1961,"Sun, Apr 2, 1961",STL,95,BOS,129,
1961,"Wed, Apr 5, 1961",STL,108,BOS,116,
1961,"Sat, Apr 8, 1961",BOS,120,STL,124,
1961,"Sun, Apr 9, 1961",BOS,119,STL,104,
1961,"Tue, Apr 11, 1961",STL,112,BOS,121,
1963,"Tue, Mar 19, 1963",CIN,120,SYR,123,
1963,"Wed, Mar 20, 1963",DET,99,STL,118,
1963,"Thu, Mar 21, 1963",SYR,115,CIN,133,
1963,"Fri, Mar 22, 1963",DET,108,STL,122,
1963,"Sat, Mar 23, 1963",CIN,117,SYR,121,
1963,"Sun, Mar 24, 1963",SYR,118,CIN,125,
1963,"Sun, Mar 24, 1963",STL,103,DET,107,
1963,"Tue, Mar 26, 1963",STL,104,DET,100,
1963,"Tue, Mar 26, 1963",CIN,131,SYR,127,OT
1963,"Thu, Mar 28, 1963",CIN,135,BOS,132,
1963,"Fri, Mar 29, 1963",BOS,125,CIN,102,
1963,"Sun, Mar 31, 1963",CIN,121,BOS,116,
1963,"Sun, Mar 31, 1963",STL,104,LAL,112,
1963,"Tue, Apr 2, 1963",STL,99,LAL,101,
1963,"Wed, Apr 3, 1963",BOS,128,CIN,110,
1963,"Thu, Apr 4, 1963",LAL,112,STL,125,
1963,"Sat, Apr 6, 1963",CIN,120,BOS,125,
1963,"Sat, Apr 6, 1963",LAL,114,STL,124,
1963,"Sun, Apr 7, 1963",BOS,99,CIN,109,
1963,"Sun, Apr 7, 1963",STL,96,LAL,123,
1963,"Tue, Apr 9, 1963",LAL,113,STL,121,
1963,"Wed, Apr 10, 1963",CIN,131,BOS,142,
1963,"Thu, Apr 11, 1963",STL,100,LAL,115,
1963,"Sun, Apr 14, 1963",LAL,114,BOS,117,
1963,"Tue, Apr 16, 1963",LAL,106,BOS,113,
1963,"Wed, Apr 17, 1963",BOS,99,LAL,119,
1963,"Fri, Apr 19, 1963",BOS,108,LAL,105,
1963,"Sun, Apr 21, 1963",LAL,126,BOS,119,
1963,"Wed, Apr 24, 1963",BOS,112,LAL,109,
1964,"Sat, Mar 21, 1964",LAL,104,STL,115,
1964,"Sun, Mar 22, 1964",PHI,102,CIN,127,
1964,"Sun, Mar 22, 1964",LAL,90,STL,106,
1964,"Tue, Mar 24, 1964",CIN,114,PHI,122,
1964,"Wed, Mar 25, 1964",PHI,89,CIN,101,
1964,"Wed, Mar 25, 1964",STL,105,LAL,107,
1964,"Sat, Mar 28, 1964",STL,88,LAL,97,
1964,"Sat, Mar 28, 1964",CIN,120,PHI,129,
1964,"Sun, Mar 29, 1964",PHI,124,CIN,130,
1964,"Mon, Mar 30, 1964",LAL,108,STL,121,
1964,"Tue, Mar 31, 1964",CIN,87,BOS,103,
1964,"Wed, Apr 1, 1964",STL,116,SFW,111,
1964,"Thu, Apr 2, 1964",CIN,90,BOS,101,
1964,"Fri, Apr 3, 1964",STL,85,SFW,120,
1964,"Sun, Apr 5, 1964",BOS,102,CIN,92,
1964,"Sun, Apr 5, 1964",SFW,109,STL,113,
1964,"Tue, Apr 7, 1964",BOS,93,CIN,102,
1964,"Wed, Apr 8, 1964",SFW,111,STL,109,
1964,"Thu, Apr 9, 1964",CIN,95,BOS,109,
1964,"Fri, Apr 10, 1964",STL,97,SFW,121,
1964,"Sun, Apr 12, 1964",SFW,95,STL,123,
1964,"Thu, Apr 16, 1964",STL,95,SFW,105,
1964,"Sat, Apr 18, 1964",SFW,96,BOS,108,
1964,"Mon, Apr 20, 1964",SFW,101,BOS,124,
1964,"Wed, Apr 22, 1964",BOS,91,SFW,115,
1964,"Fri, Apr 24, 1964",BOS,98,SFW,95,
1964,"Sun, Apr 26, 1964",SFW,99,BOS,105,
1962,"Fri, Mar 16, 1962",CIN,122,DET,123,
1962,"Fri, Mar 16, 1962",SYR,103,PHW,110,
1962,"Sat, Mar 17, 1962",DET,107,CIN,129,
1962,"Sun, Mar 18, 1962",CIN,107,DET,118,
1962,"Sun, Mar 18, 1962",PHW,97,SYR,82,
1962,"Mon, Mar 19, 1962",SYR,101,PHW,100,
1962,"Tue, Mar 20, 1962",DET,112,CIN,111,
1962,"Tue, Mar 20, 1962",PHW,99,SYR,106,
1962,"Thu, Mar 22, 1962",SYR,104,PHW,121,
1962,"Sat, Mar 24, 1962",PHW,89,BOS,117,
1962,"Sat, Mar 24, 1962",DET,108,LAL,132,
1962,"Sun, Mar 25, 1962",DET,112,LAL,127,
1962,"Tue, Mar 27, 1962",LAL,111,DET,106,
1962,"Tue, Mar 27, 1962",BOS,106,PHW,113,
1962,"Wed, Mar 28, 1962",PHW,114,BOS,129,
1962,"Thu, Mar 29, 1962",LAL,117,DET,118,
1962,"Sat, Mar 31, 1962",DET,132,LAL,125,
1962,"Sat, Mar 31, 1962",BOS,106,PHW,110,
1962,"Sun, Apr 1, 1962",PHW,104,BOS,119,
1962,"Tue, Apr 3, 1962",LAL,123,DET,117,
1962,"Tue, Apr 3, 1962",BOS,99,PHW,109,
1962,"Thu, Apr 5, 1962",PHW,107,BOS,109,
1962,"Sat, Apr 7, 1962",LAL,108,BOS,122,
1962,"Sun, Apr 8, 1962",LAL,129,BOS,122,
1962,"Tue, Apr 10, 1962",BOS,115,LAL,117,
1962,"Wed, Apr 11, 1962",BOS,115,LAL,103,
1962,"Sat, Apr 14, 1962",LAL,126,BOS,121,
1962,"Mon, Apr 16, 1962",BOS,119,LAL,105,
1962,"Wed, Apr 18, 1962",LAL,107,BOS,110,OT
1965,"Wed, Mar 24, 1965",PHI,119,CIN,117,OT
1965,"Wed, Mar 24, 1965",BAL,108,STL,105,
1965,"Fri, Mar 26, 1965",CIN,121,PHI,120,
1965,"Fri, Mar 26, 1965",BAL,105,STL,129,
1965,"Sat, Mar 27, 1965",STL,99,BAL,131,
1965,"Sun, Mar 28, 1965",PHI,108,CIN,94,
1965,"Tue, Mar 30, 1965",STL,103,BAL,109,
1965,"Wed, Mar 31, 1965",CIN,112,PHI,119,
1965,"Sat, Apr 3, 1965",BAL,115,LAL,121,
1965,"Sun, Apr 4, 1965",PHI,98,BOS,108,
1965,"Mon, Apr 5, 1965",BAL,115,LAL,118,
1965,"Tue, Apr 6, 1965",BOS,103,PHI,109,
1965,"Wed, Apr 7, 1965",LAL,115,BAL,122,
1965,"Thu, Apr 8, 1965",PHI,94,BOS,112,
1965,"Fri, Apr 9, 1965",LAL,112,BAL,114,
1965,"Fri, Apr 9, 1965",BOS,131,PHI,134,OT
1965,"Sun, Apr 11, 1965",PHI,108,BOS,114,
1965,"Sun, Apr 11, 1965",BAL,112,LAL,120,
1965,"Tue, Apr 13, 1965",LAL,117,BAL,115,
1965,"Tue, Apr 13, 1965",BOS,106,PHI,112,
1965,"Thu, Apr 15, 1965",PHI,109,BOS,110,
1965,"Sun, Apr 18, 1965",LAL,110,BOS,142,
1965,"Mon, Apr 19, 1965",LAL,123,BOS,129,
1965,"Wed, Apr 21, 1965",BOS,105,LAL,126,
1965,"Fri, Apr 23, 1965",BOS,112,LAL,99,
1965,"Sun, Apr 25, 1965",LAL,96,BOS,129,
1967,"Tue, Mar 21, 1967",NYK,110,BOS,140,
1967,"Tue, Mar 21, 1967",CIN,120,PHI,116,
1967,"Tue, Mar 21, 1967",LAL,108,SFW,124,
1967,"Tue, Mar 21, 1967",CHI,100,STL,114,
1967,"Wed, Mar 22, 1967",PHI,123,CIN,102,
1967,"Thu, Mar 23, 1967",STL,113,CHI,107,
1967,"Thu, Mar 23, 1967",SFW,113,LAL,102,
1967,"Fri, Mar 24, 1967",CIN,106,PHI,121,
1967,"Sat, Mar 25, 1967",PHI,112,CIN,94,
1967,"Sat, Mar 25, 1967",BOS,115,NYK,108,
1967,"Sat, Mar 25, 1967",CHI,106,STL,119,
1967,"Sun, Mar 26, 1967",NYK,123,BOS,112,
1967,"Sun, Mar 26, 1967",LAL,115,SFW,122,
1967,"Tue, Mar 28, 1967",BOS,118,NYK,109,
1967,"Thu, Mar 30, 1967",STL,115,SFW,117,
1967,"Fri, Mar 31, 1967",BOS,113,PHI,127,
1967,"Sat, Apr 1, 1967",STL,136,SFW,143,
1967,"Sun, Apr 2, 1967",PHI,107,BOS,102,
1967,"Wed, Apr 5, 1967",BOS,104,PHI,115,
1967,"Wed, Apr 5, 1967",SFW,109,STL,115,
1967,"Sat, Apr 8, 1967",SFW,104,STL,109,
1967,"Sun, Apr 9, 1967",PHI,117,BOS,121,
1967,"Mon, Apr 10, 1967",STL,102,SFW,123,
1967,"Tue, Apr 11, 1967",BOS,116,PHI,140,
1967,"Wed, Apr 12, 1967",SFW,112,STL,107,
1967,"Fri, Apr 14, 1967",SFW,135,PHI,141,OT
1967,"Sun, Apr 16, 1967",SFW,95,PHI,126,
1967,"Tue, Apr 18, 1967",PHI,124,SFW,130,
1967,"Thu, Apr 20, 1967",PHI,122,SFW,108,
1967,"Sun, Apr 23, 1967",SFW,117,PHI,109,
1967,"Mon, Apr 24, 1967",PHI,125,SFW,122,
1966,"Wed, Mar 23, 1966",CIN,107,BOS,103,
1966,"Thu, Mar 24, 1966",STL,113,BAL,111,
1966,"Sat, Mar 26, 1966",BOS,132,CIN,125,
1966,"Sun, Mar 27, 1966",STL,105,BAL,100,
1966,"Sun, Mar 27, 1966",CIN,113,BOS,107,
1966,"Wed, Mar 30, 1966",BOS,120,CIN,103,
1966,"Wed, Mar 30, 1966",BAL,112,STL,121,
1966,"Fri, Apr 1, 1966",CIN,103,BOS,112,
1966,"Fri, Apr 1, 1966",STL,106,LAL,129,
1966,"Sun, Apr 3, 1966",STL,116,LAL,125,
1966,"Sun, Apr 3, 1966",BOS,115,PHI,96,
1966,"Wed, Apr 6, 1966",PHI,93,BOS,114,
1966,"Wed, Apr 6, 1966",LAL,113,STL,120,
1966,"Thu, Apr 7, 1966",BOS,105,PHI,111,
1966,"Sat, Apr 9, 1966",LAL,107,STL,95,
1966,"Sun, Apr 10, 1966",PHI,108,BOS,114,OT
1966,"Sun, Apr 10, 1966",STL,112,LAL,100,
1966,"Tue, Apr 12, 1966",BOS,120,PHI,112,
1966,"Wed, Apr 13, 1966",LAL,127,STL,131,
1966,"Fri, Apr 15, 1966",STL,121,LAL,130,
1966,"Sun, Apr 17, 1966",LAL,133,BOS,129,OT
1966,"Tue, Apr 19, 1966",LAL,109,BOS,129,
1966,"Wed, Apr 20, 1966",BOS,120,LAL,106,
1966,"Fri, Apr 22, 1966",BOS,122,LAL,117,
1966,"Sun, Apr 24, 1966",LAL,121,BOS,117,
1966,"Tue, Apr 26, 1966",BOS,115,LAL,123,
1966,"Thu, Apr 28, 1966",LAL,93,BOS,95,
