gameIndex,Date,Red,Blue,Win,RRoster,BRoster
9798,2017-01-22,Team Liquid,FlyQuest,blue,Lourlo • Reignover • Goldenglue • Piglet • Matt,Balls • Moon • Hai • Altec • LemonNation
9797,2017-01-22,Cloud9,Team Dignitas,red,Ray • Contractz • Jensen • Sneaky • Smoothie,Ssumday • Chaser • Keane • LOD • Xpecial
9796,2017-01-22,Immortals,Team SoloMid,blue,Flame • Dardoch • Pobelter • Cody Sun • Olleh,Hauntzer • Svenskeren • Bjergsen • WildTurtle • Biofrost
9795,2017-01-22,FlyQuest,Team Liquid,blue,Balls • Moon • Hai • Altec • LemonNation,Lourlo • Reignover • Goldenglue • Piglet • Matt
9794,2017-01-22,Team SoloMid,Immortals,blue,Hauntzer • Svenskeren • Bjergsen • WildTurtle • Biofrost,Flame • Dardoch • Pobelter • Cody Sun • Olleh
9793,2017-01-22,Team EnVyUs,Counter Logic Gaming,blue,Seraph • Ninja • AlexIch • Apollo • Hakuho,Darshan • Xmithie • Huhi • Stixxay • aphromoo
9792,2017-01-22,Immortals,Team SoloMid,blue,Flame • Dardoch • Pobelter • Cody Sun • Olleh,Hauntzer • Svenskeren • Bjergsen • WildTurtle • Biofrost
9791,2017-01-22,Counter Logic Gaming,Team EnVyUs,red,Darshan • Xmithie • Huhi • Stixxay • aphromoo,Seraph • Ninja • AlexIch • Apollo • Hakuho
9790,2017-01-22,Immortals,Echo Fox,red,Flame • Dardoch • Pobelter • Cody Sun • Olleh,Looper • Akaadian • Froggen • Keith • Gate
9789,2017-01-22,Phoenix1,Team Dignitas,blue,zig • Inori • Ryu • Arrow • Adrian,Ssumday • Chaser • Keane • LOD • Xpecial
9788,2017-01-21,Echo Fox,Immortals,blue,Looper • Akaadian • Froggen • Keith • Gate,Flame • Dardoch • Pobelter • Cody Sun • Olleh
9787,2017-01-21,Team Dignitas,Phoenix1,blue,Ssumday • Chaser • Keane • LOD • Xpecial,zig • Inori • Ryu • Arrow • Adrian
9786,2017-01-21,Immortals,Echo Fox,blue,Flame • Dardoch • Pobelter • Cody Sun • Olleh,Looper • Akaadian • Froggen • Keith • Gate
9785,2017-01-21,Phoenix1,Team Dignitas,blue,zig • Inori • Ryu • Arrow • Adrian,Ssumday • Chaser • Keane • LOD • Xpecial
9784,2017-01-21,Counter Logic Gaming,Team Liquid,blue,Darshan • Xmithie • Huhi • Stixxay • aphromoo,Lourlo • Reignover • Goldenglue • Piglet • Matt
9783,2017-01-21,Team EnVyUs,FlyQuest,blue,Seraph • Ninja • AlexIch • Apollo • Hakuho,Balls • Moon • Hai • Altec • LemonNation
9782,2017-01-21,FlyQuest,Team EnVyUs,red,Balls • Moon • Hai • Altec • LemonNation,Seraph • Ninja • AlexIch • Apollo • Hakuho
9781,2017-01-21,Team Liquid,Counter Logic Gaming,red,Lourlo • Reignover • Goldenglue • Piglet • Matt,Darshan • Xmithie • Huhi • Stixxay • aphromoo
9780,2017-01-21,Echo Fox,Phoenix1,blue,Looper • Akaadian • Froggen • Keith • Gate,zig • Inori • Ryu • Arrow • Adrian
9779,2017-01-21,Phoenix1,Echo Fox,red,zig • Inori • Ryu • Arrow • Adrian,Looper • Akaadian • Froggen • Keith • Gate
9778,2017-01-21,Team SoloMid,Cloud9,blue,Hauntzer • Svenskeren • Bjergsen • WildTurtle • Biofrost,Impact • Contractz • Jensen • Sneaky • Smoothie
9777,2017-01-20,Cloud9,Team SoloMid,red,Impact • Contractz • Jensen • Sneaky • Smoothie,Hauntzer • Svenskeren • Bjergsen • WildTurtle • Biofrost
9997,2017-04-02,Team EnVyUs,Gold Coin United,red,Seraph • LirA • Ninja • Apollo • Hakuho,Solo • Santorin • Fenix • Mash • MadLife
9996,2017-04-02,Gold Coin United,Team EnVyUs,red,Solo • Santorin • Fenix • Mash • MadLife,Seraph • LirA • Ninja • Apollo • Hakuho
9995,2017-04-02,Team EnVyUs,Gold Coin United,red,Seraph • LirA • Ninja • Apollo • Hakuho,Solo • Santorin • Fenix • Mash • MadLife
9994,2017-04-02,Gold Coin United,Team EnVyUs,blue,Solo • Santorin • Fenix • Mash • MadLife,Seraph • LirA • Ninja • Apollo • Hakuho
9993,2017-04-02,Team EnVyUs,Gold Coin United,blue,Seraph • LirA • Ninja • Apollo • Hakuho,Solo • Santorin • Fenix • Mash • MadLife
9992,2017-04-01,Gold Coin United,Team Liquid,blue,Solo • Santorin • Fenix • Mash • MadLife,Lourlo • Reignover • Piglet • Doublelift • Matt
9991,2017-04-01,Team Liquid,Gold Coin United,blue,Lourlo • Reignover • Piglet • Doublelift • Matt,Solo • Santorin • Fenix • Mash • MadLife
9990,2017-04-01,Team EnVyUs,eUnited,red,Seraph • LirA • Ninja • Apollo • Hakuho,Licorice • Gilius • Fox • Deftly • Zeyzal
9989,2017-04-01,Gold Coin United,Team Liquid,red,Solo • Santorin • Fenix • Mash • MadLife,Lourlo • Reignover • Piglet • Doublelift • Matt
9988,2017-04-01,eUnited,Team EnVyUs,blue,Licorice • Gilius • Fox • Deftly • Zeyzal,Seraph • LirA • Ninja • Apollo • Hakuho
9987,2017-04-01,eUnited,Team EnVyUs,red,Licorice • Gilius • Fox • Deftly • Zeyzal,Seraph • LirA • Ninja • Apollo • Hakuho
9986,2017-04-01,Gold Coin United,Team Liquid,blue,Solo • Santorin • Fenix • Mash • MadLife,Lourlo • Reignover • Piglet • Doublelift • Matt
9985,2017-04-01,Gold Coin United,Team Liquid,blue,Solo • Santorin • Fenix • Mash • MadLife,Lourlo • Reignover • Piglet • Doublelift • Matt
9984,2017-04-01,eUnited,Team EnVyUs,blue,Licorice • Gilius • Fox • Deftly • Zeyzal,Seraph • LirA • Ninja • Apollo • Hakuho
9983,2017-04-01,Team EnVyUs,Gold Coin United,blue,Seraph • LirA • Ninja • Apollo • Hakuho,Solo • Santorin • Fenix • Mash • MadLife
9982,2017-04-01,eUnited,Team Liquid,blue,Licorice • Gilius • Fox • Deftly • Zeyzal,Lourlo • Reignover • Piglet • Doublelift • Matt
9981,2017-04-01,Gold Coin United,Team EnVyUs,red,Solo • Santorin • Fenix • Mash • MadLife,Seraph • LirA • Ninja • Apollo • Hakuho
9980,2017-04-01,eUnited,Team Liquid,blue,Licorice • Gilius • Fox • Deftly • Zeyzal,Lourlo • Reignover • Piglet • Doublelift • Matt
9979,2017-03-31,eUnited,Team Liquid,blue,Licorice • Gilius • Fox • Deftly • Zeyzal,Lourlo • Reignover • Piglet • Doublelift • Matt
9978,2017-03-31,Gold Coin United,Team EnVyUs,blue,Solo • Santorin • Fenix • Mash • MadLife,Seraph • LirA • Ninja • Apollo • Hakuho
9977,2017-03-31,Gold Coin United,Team EnVyUs,red,Solo • Santorin • Fenix • Mash • MadLife,Seraph • LirA • Ninja • Apollo • Hakuho
9976,2017-03-31,eUnited,Team Liquid,red,Licorice • Gilius • Fox • Deftly • Zeyzal,Lourlo • Reignover • Piglet • Doublelift • Matt
9997,2017-06-16,Team Immortals,Team Liquid,red,Flame • Xmithie • Pobelter • Cody Sun • Olleh,Lourlo • reignover • Goldenglue • Piglet • Matt
9996,2017-06-16,Team Liquid,Immortals,blue,Lourlo • Reignover • Goldenglue • Piglet • Matt,Flame • Xmithie • Pobelter • Cody Sun • Olleh
9995,2017-06-11,Phoenix1,FlyQuest,blue,zig • Meteos • Ryu • Arrow • Shady,Balls • Moon • Hai • WildTurtle • LemonNation
9994,2017-06-11,Team SoloMid,Counter Logic Gaming,red,Hauntzer • Svenskeren • Bjergsen • Doublelift • Biofrost,Darshan • Dardoch • Huhi • Stixxay • aphromoo
9993,2017-06-11,Counter Logic Gaming,Team SoloMid,blue,Darshan • Dardoch • Huhi • Stixxay • aphromoo,Hauntzer • Svenskeren • Bjergsen • Doublelift • Biofrost
9992,2017-06-11,FlyQuest,Phoenix1,red,Balls • Moon • Hai • WildTurtle • LemonNation,zig • Meteos • Ryu • Arrow • Shady
9991,2017-06-11,Team SoloMid,Counter Logic Gaming,blue,Hauntzer • Svenskeren • Bjergsen • Doublelift • Biofrost,Darshan • Dardoch • Huhi • Stixxay • aphromoo
9990,2017-06-11,Team Liquid,Team Dignitas,red,Lourlo • Reignover • Goldenglue • Piglet • Matt,Ssumday • Chaser • Keane • LOD • Big
9989,2017-06-11,Echo Fox,Cloud9,blue,Looper • Grig • Froggen • Keith • Gate,Impact • Contractz • Jensen • Sneaky • Smoothie
9988,2017-06-11,Team Dignitas,Team Liquid,blue,Ssumday • Shrimp • Keane • LOD • Big,Lourlo • Reignover • Goldenglue • Piglet • Matt
9987,2017-06-11,Cloud9,Echo Fox,red,Impact • Contractz • Jensen • Sneaky • Smoothie,Looper • Grig • Froggen • Keith • Gate
9986,2017-06-11,Team Liquid,Team Dignitas,blue,Lourlo • Reignover • Goldenglue • Piglet • Matt,Ssumday • Shrimp • Keane • LOD • Big
9985,2017-06-11,FlyQuest,Immortals,blue,Balls • Moon • Hai • WildTurtle • LemonNation,Flame • Xmithie • Pobelter • Cody Sun • Olleh
9984,2017-06-11,Team Liquid,Team EnVyUs,blue,Lourlo • Reignover • Goldenglue • Piglet • Matt,Seraph • LirA • Pirean • Apollo • Hakuho
9983,2017-06-10,Immortals,FlyQuest,blue,Flame • Xmithie • Pobelter • Cody Sun • Olleh,Balls • Moon • Hai • WildTurtle • LemonNation
9982,2017-06-10,Team EnVyUs,Team Liquid,blue,Seraph • LirA • Pirean • Apollo • Hakuho,Lourlo • Reignover • Goldenglue • Piglet • Matt
9981,2017-06-10,FlyQuest,Immortals,blue,Balls • Moon • Hai • WildTurtle • LemonNation,Flame • Xmithie • Pobelter • Cody Sun • Olleh
9980,2017-06-10,Team Liquid,Team EnVyUs,blue,Lourlo • Reignover • Goldenglue • Piglet • Matt,Seraph • LirA • Pirean • Apollo • Hakuho
9979,2017-06-10,Team SoloMid,Team Dignitas,blue,Hauntzer • Svenskeren • Bjergsen • Doublelift • Biofrost,Ssumday • Shrimp • Keane • LOD • Big
9978,2017-06-10,Counter Logic Gaming,Echo Fox,red,Darshan • Dardoch • Huhi • Stixxay • aphromoo,Looper • Grig • Froggen • Keith • Gate
9977,2017-06-10,Echo Fox,Counter Logic Gaming,red,Looper • Grig • Froggen • Keith • Gate,Darshan • Dardoch • Huhi • Stixxay • aphromoo
9976,2017-06-10,Team Dignitas,Team SoloMid,blue,Ssumday • Shrimp • Keane • LOD • Big,Hauntzer • Svenskeren • Bjergsen • Doublelift • Biofrost
9975,2017-06-10,Team SoloMid,Team Dignitas,blue,Hauntzer • Svenskeren • Bjergsen • Doublelift • Biofrost,Ssumday • Shrimp • Keane • LOD • Big
9974,2017-06-10,Counter Logic Gaming,Echo Fox,red,Darshan • Dardoch • Huhi • Stixxay • aphromoo,Looper • Grig • Froggen • Keith • Gate
9973,2017-06-10,Immortals,Team EnVyUs,blue,Flame • Xmithie • Pobelter • Cody Sun • Olleh,Seraph • LirA • Pirean • Apollo • Hakuho
9972,2017-06-09,Team EnVyUs,Immortals,red,Seraph • LirA • Pirean • Apollo • Hakuho,Flame • Xmithie • Pobelter • Cody Sun • Olleh
9971,2017-06-09,Phoenix1,Cloud9,blue,zig • Meteos • Ryu • Arrow • Shady,Ray • Contractz • Jensen • Sneaky • Smoothie
9970,2017-06-09,Cloud9,Phoenix1,red,Ray • Contractz • Jensen • Sneaky • Smoothie,zig • Inori • Ryu • Arrow • Shady
9969,2017-06-04,Team Liquid,Echo Fox,blue,Lourlo • Reignover • Slooshi • Piglet • Matt,Looper • Akaadian • Froggen • Keith • Gate
9968,2017-06-04,Echo Fox,Team Liquid,red,Looper • Akaadian • Froggen • Keith • Gate,Lourlo • Reignover • Slooshi • Piglet • Matt
